feature,human-cont,human-full,create,continue,explain
pos_prop_NOUN,0.1725484223792014,0.1727693190203508,0.2357563646109452,0.22128537764004572,0.19873076471499496
pos_prop_ADV,0.026144557269848177,0.02516280719061319,0.022566650424984718,0.02291033128384097,0.022887811251656294
pos_prop_PUNCT,0.15165883014334475,0.14901752259613285,0.11202183484957547,0.10499391834191199,0.1028950544770764
pos_prop_NUM,0.014549951549781007,0.017101683038123358,0.006472116539616297,0.009823072651279702,0.011684376921117536
pos_prop_SCONJ,0.016021091460826392,0.01595656522591725,0.012173592271321702,0.018343892310517012,0.01650052329404763
pos_prop_PRON,0.07801351228299665,0.07544517952740834,0.05105556132665654,0.08405546763202701,0.06904060155624298
pos_prop_AUX,0.0449724226689149,0.043455211829884925,0.04572242146220527,0.04453860246177424,0.04407633357703207
pos_prop_PART,0.028926424399530592,0.0256616751908942,0.021647275532249228,0.03296977719710012,0.02317967722470003
pos_prop_ADP,0.09685132909137448,0.0985198680543323,0.11124537245470542,0.11689905810714982,0.10377190571491901
pos_prop_SYM,0.0015468794239715668,0.0013029377826686902,0.0010504201680672268,,
pos_prop_CCONJ,0.025298996572386594,0.022436384404390674,0.03876177180611924,0.03937010254458716,0.03724772167706366
dependency_distance_mean,2.7349215465601127,2.7116088370025255,2.6834868269942986,2.7724819432025316,2.687827167105462
dependency_distance_std,0.7822446575677684,0.7946408404004707,0.5014703832763664,0.4577908888997545,0.4595172182503279
prop_adjacent_dependency_relation_mean,0.4202941566912778,0.4303031086876995,0.46364604850732977,0.4605239656586148,0.46003290892951
prop_adjacent_dependency_relation_std,0.10136769326548004,0.09981169130973569,0.06275831054892804,0.061549185690970454,0.06528453735807178
n_stop_words,400.8,371.8,248.8,200.2,114.8
alpha_ratio,0.8367601354356179,0.8378930259336304,0.8842385059563886,0.8921719315621225,0.8847103019813074
mean_word_length,4.151827797788807,4.18770409941085,4.815664411662515,4.599307649776276,4.620041456338739
doc_length,971.0,924.0,607.6,445.6,276.6
duplicate_ngram_chr_fraction_5,0.033756158323884615,0.035571820410565363,0.04649262021237698,0.03885501039155016,0.07643546164446485
duplicate_ngram_chr_fraction_6,0.02396042535845775,0.02297768159140232,0.06719731358517912,0.04652224551595621,0.088
top_ngram_chr_fraction_2,0.014536669071123911,0.012563397692281713,0.016578743804149643,0.023114565086829617,0.01913425497352204
top_ngram_chr_fraction_3,0.015789394337336445,0.010246042996860459,0.018097171525678447,0.01362963958028373,0.032595596423621094
top_ngram_chr_fraction_4,0.019347298853212683,0.014121832638541363,0.01660793155727533,0.015548054183594106,0.02057142857142857
connectives,18.0,17.2,10.4,8.2,7.0
oov_ratio,0.007990883345335868,0.006331497214392958,,0.02304147465437788,0.013454007068487917
duplicate_ngram_chr_fraction_7,0.011173678363520942,0.010602205258693808,0.10510419812745395,0.0236648544931244,0.02057142857142857
duplicate_ngram_chr_fraction_8,0.009853603603603604,,0.08577469042585321,0.0236648544931244,
