persona,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_VERB,pos_prop_DET,pos_prop_NOUN,pos_prop_ADP,pos_prop_ADJ,pos_prop_PRON,pos_prop_SCONJ,pos_prop_NUM,pos_prop_AUX,pos_prop_PUNCT,pos_prop_ADV,pos_prop_CCONJ,pos_prop_PART,pos_prop_SYM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ,pos_prop_X
create,0.8093221953936985,0.7859706461429596,True,211.0,0.8746031746031746,5.112698412698412,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03359104238869635,0.01919488136496934,0.0,0.0,0.0,0.0,0.007997867235403893,0.004798720341242335,0.0,0.022222222222222223,42.76537824963671,13.651911028580656,14.811377253095038,16.77277571451639,17.71803003390925,15.942095914742449,60.93726788309381,9.045454545454545,5.595026642984014,5.0,2.837100712385953,25.59090909090909,21.5,12.819229486521378,1.6323268206039077,1.0,0.8829263187306732,563,326,0.5790408525754884,3221,22,13.992976290491521,1194187.1354261835,1895.5351355971166,0.06825396825396825,0.1349206349206349,0.06507936507936508,0.22857142857142856,0.10476190476190476,0.1,0.02857142857142857,0.022222222222222223,0.0031746031746031746,0.03650793650793651,0.10158730158730159,0.03650793650793651,0.023809523809523808,0.023809523809523808,,2.7772043884242867,0.4903941565812009,0.47648836002386497,0.07998146883187779,16,3,0.022222222222222223,11,,
explain,0.843118201131406,0.8421286859295585,False,238.0,0.926905132192846,5.388802488335926,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18352708384862726,0.1009151620084096,0.08459065050704923,0.06084590650507049,0.06084590650507049,0.06084590650507049,0.01360375958446698,0.012861736334405145,0.0252287905021024,0.004665629860031105,38.05745192307694,14.00650641025641,15.078166124597352,16.92948717948718,18.083551282051282,17.099692307692305,65.74252136752136,10.083333333333334,5.8017094017094015,6.0,2.9208938716717743,24.375,24.5,7.993812711507986,1.7025641025641025,1.0,0.9003761358797785,585,283,0.48376068376068376,3465,24,14.478145829969433,1939897.7626180828,3016.948308892819,0.1181959564541213,0.15085536547433903,0.08553654743390357,0.2286158631415241,0.1088646967340591,0.06842923794712286,0.027993779160186624,0.027993779160186624,0.00933125972006221,0.02021772939346812,0.06687402799377916,0.02177293934681182,0.02332814930015552,0.041990668740279936,,2.8404386094076464,0.47425076650356623,0.48336588739302383,0.06985429912566936,19,4,,11,,
human,0.6783923336157673,0.6567448905190906,True,328.0,0.8369152970922883,4.197218710493047,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02007024586051179,0.0,0.0,0.0,0.0,0.0,0.006773707977922729,0.015052684395383844,0.010035122930255895,0.015170670037926675,69.72142229355346,7.80882265275708,10.389873798559362,10.637639955672743,9.487154266498528,10.337287630402383,39.70885398754251,3.871794871794872,4.737704918032787,4.0,2.5059797533010815,17.205128205128204,16.0,8.668183754336779,1.414307004470939,1.0,0.7748108300035104,671,353,0.526080476900149,3320,39,23.203812295624058,11947791608.669914,15104667.014753368,0.041719342604298354,0.11883691529709228,0.08343868520859671,0.2111251580278129,0.10745891276864729,0.06826801517067003,0.05562579013906448,0.008849557522123894,0.02402022756005057,0.045512010113780026,0.13527180783817952,0.03413400758533502,0.029077117572692796,0.029077117572692796,0.007585335018963337,2.676176301782185,0.6919049595958504,0.46184164664406796,0.06173977604941522,16,3,,13,,
continue,0.8022360782469472,0.7885547081629435,True,264.0,0.8955954323001631,4.818923327895596,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009742120343839542,0.0,0.0,0.0,0.0,0.0,0.009455587392550143,0.004297994269340974,0.0,0.026101141924959218,62.03982860188512,8.930214878815082,11.45678717892309,11.845803411131058,11.753286579892283,13.060682226211846,45.95203096947935,4.96875,5.197486535008976,5.0,2.7746856716697015,17.40625,16.5,6.040795555015912,1.502692998204668,1.0,0.8529660579736477,557,313,0.5619389587073609,2954,32,15.358695618087644,4679470.956811731,7633.72097359173,0.04241435562805873,0.13213703099510604,0.07177814029363784,0.20228384991843393,0.10603588907014681,0.10440456769983687,0.0734094616639478,0.02936378466557912,0.0016313213703099511,0.04241435562805873,0.0864600326264274,0.03915171288743882,0.02773246329526917,0.022838499184339316,,2.500353097287533,0.36911241911937126,0.46954994226007374,0.06710109383869912,23,5,0.01794453507340946,13,,
create,0.8360426400018774,0.8430218723687258,True,214.0,0.8746130030959752,5.38390092879257,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.0,0.0,0.018575851393188854,36.499304587688755,14.10997386759582,16.061879428645646,18.13809523809524,18.427288037166086,17.79163763066202,63.46370499419281,9.458333333333334,5.923344947735192,6.0,3.057129434497156,23.916666666666668,23.5,6.86122357082823,1.7264808362369337,1.0,1.010448456075501,574,358,0.6236933797909407,3478,24,13.82752039954618,1012082.2493074173,1566.6907884015748,0.04643962848297214,0.11764705882352941,0.07430340557275542,0.23684210526315788,0.1130030959752322,0.12229102167182662,0.03560371517027864,0.018575851393188854,0.0046439628482972135,0.02786377708978328,0.10371517027863777,0.03560371517027864,0.02321981424148607,0.021671826625386997,,2.730790546400572,0.43695427553251315,0.477844521957327,0.05049542498291103,13,3,0.018575851393188854,13,,
explain,0.8357264020226218,0.830408887937665,True,286.0,0.9005305039787799,5.277188328912467,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822389666307858,0.049946178686759955,0.049946178686759955,0.049946178686759955,0.049946178686759955,0.0,0.010764262648008612,0.013778256189451023,0.012271259418729818,0.021220159151193633,41.97612181155648,12.35844525420788,14.299716787436793,15.646087107409336,15.619614783966682,16.521297935103245,57.55179593961478,7.5,5.7492625368731565,5.0,3.0524845123335256,19.941176470588236,20.5,6.4212019054095,1.7094395280235988,1.0,0.9939044212375401,678,327,0.4823008849557522,3979,34,18.945199773871437,168964598.3747434,224090.97927684803,0.04509283819628647,0.11671087533156499,0.07692307692307693,0.27320954907161804,0.13395225464190982,0.09018567639257294,0.03050397877984085,0.017241379310344827,0.003978779840848806,0.03183023872679045,0.09416445623342175,0.029177718832891247,0.034482758620689655,0.01989389920424403,0.002652519893899204,2.6682495608969856,0.6050268549971122,0.48169819498844063,0.06978084185383267,14,4,,13,,
human,0.5377445771225862,0.5111109358258545,True,252.0,0.7815602836879433,3.8468085106382977,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016014782876501387,0.012935016938712659,0.013858946720049276,0.03546099290780142,76.35558693325554,6.549598657326328,9.586721724236664,9.566861257053901,7.600695660634365,8.675376532399294,34.24990270480639,2.9166666666666665,4.479859894921191,4.0,2.377845199172711,15.86111111111111,14.0,9.90553374460115,1.3520140105078808,1.0,0.6593596424998053,571,313,0.5481611208406305,2712,36,20.314162623518314,664245669.711317,942192.4393068325,0.062411347517730496,0.07801418439716312,0.06666666666666667,0.21418439716312057,0.09078014184397164,0.08368794326241134,0.04397163120567376,0.009929078014184398,0.019858156028368795,0.04539007092198582,0.16879432624113475,0.03404255319148936,0.02553191489361702,0.019858156028368795,,2.423597660669205,0.9159076605026606,0.4702668839110253,0.08585440001942791,13,5,0.032624113475177303,12,0.00425531914893617,
continue,0.7990020585060119,0.7851479972402254,True,256.0,0.8761755485893417,4.504702194357367,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011716461628588167,0.0,0.0,0.0,0.0,0.0,0.007029876977152899,0.0,0.0,0.014106583072100314,61.517307692307725,10.067872340425534,11.87940476392328,13.003164211674852,12.732324058919808,11.943546099290778,47.04691762138571,5.5,4.950354609929078,4.5,2.5104780170819656,21.692307692307693,21.0,6.7753468873399365,1.4574468085106382,1.0,0.7219687467502598,564,303,0.5372340425531915,2874,26,15.929755423314566,8283328.375559059,12983.27331592329,0.009404388714733543,0.11912225705329153,0.05329153605015674,0.2554858934169279,0.11755485893416928,0.10188087774294671,0.05329153605015674,0.017241379310344827,0.007836990595611285,0.05172413793103448,0.10658307210031348,0.04231974921630094,0.034482758620689655,0.01567398119122257,,2.678240173054344,0.35305113323029463,0.46826279647121777,0.07624165609394315,19,3,0.014106583072100314,12,,
create,0.7616353752901373,0.7299007231538946,True,197.0,0.8557844690966719,5.237717908082409,631.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021176470588235293,0.0,0.0,0.02377179080824089,36.144743852459044,13.900648907103825,15.634230697037914,17.52887067395264,17.632636612021862,17.39344262295082,61.12636612021858,8.75,5.865209471766849,5.0,3.2233284172494163,22.875,22.5,9.328774928503028,1.7431693989071038,1.0,1.026769994486221,549,339,0.6174863387978142,3305,24,14.084548322636419,1308704.5629120131,2074.0167399556467,0.06497622820919176,0.12836767036450078,0.05229793977812995,0.25039619651347067,0.10776545166402536,0.09667194928684628,0.03645007923930269,0.017432646592709985,0.004754358161648178,0.02377179080824089,0.12202852614896989,0.028526148969889066,0.02694136291600634,0.022187004754358162,,2.936176911784236,0.7658899753867302,0.48287114406040094,0.061682436825651596,14,4,0.017432646592709985,12,,
explain,0.8454686307907104,0.8127879425883293,False,256.0,0.8929088277858177,4.819102749638206,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19278638557277114,0.14986029972059944,0.11887223774447549,0.08534417068834138,0.08534417068834138,0.05842011684023368,0.01016002032004064,0.01651003302006604,0.008382016764033528,0.0,48.458237541941116,12.41487075928918,13.757784519515319,15.338908910152853,15.256511743506898,13.89557350565428,53.37150490866161,7.038461538461538,5.2617124394184165,5.0,2.7140520424632717,23.807692307692307,24.5,6.989108178880527,1.5864297253634896,1.0,0.8355258273852897,619,300,0.48465266558966075,3330,26,17.00383696962689,24247812.60992775,35090.901027391825,0.015918958031837915,0.1287988422575977,0.06222865412445731,0.28509406657018815,0.11432706222865413,0.09117221418234443,0.04052098408104197,0.023154848046309694,0.010130246020260492,0.03473227206946455,0.10274963820549927,0.03183791606367583,0.04341534008683068,0.015918958031837915,,3.101511267158875,0.7356144217354469,0.4780768552167336,0.055415716935493305,21,3,,12,,
human,0.7454306895916278,0.7240908598899841,True,282.0,0.8226527570789866,4.032786885245901,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008623344625808438,0.0,0.0,0.0,0.0,0.0,0.013550970126270403,0.0036957191253464737,0.0,0.022354694485842028,68.6128215248997,8.869398065916716,11.05711978918934,12.035234524044471,10.546476547595553,9.684333925399642,43.23195842378791,4.666666666666667,4.575488454706927,4.0,2.6432466112217505,20.85185185185185,21.0,8.531873589137096,1.3836589698046182,1.0,0.7015963306841686,563,289,0.5133214920071048,2706,27,20.773425789878843,1051439263.7197413,1566973.567391567,0.07302533532041729,0.11475409836065574,0.08345752608047691,0.16095380029806258,0.09239940387481371,0.05663189269746647,0.06557377049180328,0.013412816691505217,0.014903129657228018,0.07600596125186289,0.14008941877794337,0.022354694485842028,0.022354694485842028,0.037257824143070044,0.0029806259314456036,2.827803179592329,0.6470773712324469,0.4472248321372677,0.09176767583485243,14,2,0.022354694485842028,49,0.0014903129657228018,
continue,0.8271522962528727,0.822569725188342,True,209.0,0.8715447154471545,5.4991869918699186,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02457757296466974,0.02457757296466974,0.014848950332821301,0.0,0.0,0.0,0.0069124423963133645,0.006144393241167435,0.006144393241167435,0.014634146341463415,30.15801574743824,14.777081826401446,16.218646115125612,18.33059071729958,18.367867691380347,18.216636528028932,67.70712778782399,10.291666666666666,6.003616636528029,6.0,3.3130769357966976,23.041666666666668,22.0,6.864638656833213,1.8119349005424954,1.0,1.0385352998328705,553,335,0.6057866184448463,3382,24,13.993847474958839,1195227.9460128178,1943.4600748175899,0.01951219512195122,0.13170731707317074,0.06829268292682927,0.2601626016260163,0.11056910569105691,0.11056910569105691,0.03414634146341464,0.024390243902439025,0.014634146341463415,0.02926829268292683,0.1008130081300813,0.04065040650406504,0.026016260162601626,0.014634146341463415,,2.779893730202907,0.5101782954264837,0.4896230612141233,0.06959243386658538,17,5,0.014634146341463415,49,,
create,0.8285453391075134,0.8338882376750311,True,242.0,0.8835820895522388,5.364179104477612,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007199424046076314,0.007199424046076314,0.0,0.03283582089552239,38.78734500574055,13.610887230514098,15.55451256086462,17.43612705702258,17.67630309988519,17.267595356550576,63.656652634264574,9.384615384615385,5.840796019900497,5.0,3.0865665226414003,23.192307692307693,23.0,6.742626917713843,1.7081260364842454,1.0,0.9930356013294989,603,364,0.603648424543947,3594,26,15.067328376675604,3496693.53855267,5218.945579929358,0.04776119402985075,0.12238805970149254,0.06716417910447761,0.23432835820895523,0.11492537313432835,0.10746268656716418,0.05223880597014925,0.022388059701492536,0.005970149253731343,0.03134328358208955,0.09253731343283582,0.041791044776119404,0.020895522388059702,0.020895522388059702,,2.7878379451459567,0.5118081888082456,0.4787832865061716,0.0506829199024725,14,5,0.01791044776119403,49,,
explain,0.8164064663427847,0.8205718581493084,False,275.0,0.896011396011396,5.06980056980057,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668257756563246,0.11479713603818616,0.05298329355608592,0.021479713603818614,0.021479713603818614,0.021479713603818614,0.00477326968973747,0.007159904534606206,0.010501193317422435,0.0,45.36687500000005,12.609910714285714,14.503471521099527,16.080357142857146,15.72694642857143,15.0245,59.88839285714286,8.464285714285714,5.4625,5.0,2.896954219520909,22.857142857142858,22.5,7.642523357197289,1.634375,1.0,0.9103946173912716,640,290,0.453125,3559,28,15.446034245592854,5106548.254572416,7274.2852629236695,0.06267806267806268,0.1267806267806268,0.07407407407407407,0.2378917378917379,0.11965811965811966,0.09401709401709402,0.05270655270655271,0.017094017094017096,0.018518518518518517,0.038461538461538464,0.0868945868945869,0.02849002849002849,0.027065527065527065,0.01566951566951567,,2.719857831529083,0.5550608258853271,0.48639914296893155,0.07612143187418415,18,3,,49,,
human,0.6618036670344216,0.6226862853064257,True,302.0,0.8151001540832049,3.6040061633281972,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021731510690501228,0.01331931300385559,0.01331931300385559,0.0,0.0,0.0,0.01962846126883982,0.015772870662460567,0.008412197686645636,0.030816640986132512,86.26680711610489,4.911853932584268,7.793537801064561,7.7310861423220985,5.391161048689142,6.429213483146064,30.376404494382022,2.3055555555555554,4.119850187265918,4.0,2.1862395621818362,14.833333333333334,13.0,8.732124598286491,1.247191011235955,1.0,0.5324151503795314,534,267,0.5,2339,36,20.455832208525386,765341125.8361042,1179262.1353406843,0.060092449922958396,0.12480739599383667,0.05546995377503852,0.12942989214175654,0.07858243451463791,0.06471494607087827,0.11248073959938366,0.012326656394453005,0.01078582434514638,0.05701078582434515,0.15254237288135594,0.04160246533127889,0.03389830508474576,0.03697996918335902,,2.4546483437592648,0.6288413695016931,0.44329937330462194,0.07239925419996938,18,2,0.029275808936825885,75,,
continue,0.8344587752452264,0.816681866645813,True,283.0,0.8972099853157122,4.903083700440528,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076297049847405905,0.010681586978636826,0.0,0.014684287812041116,48.91068627450983,12.068300653594772,13.383793397009324,14.75294117647059,15.000245098039215,14.225294117647053,53.549019607843135,7.0,5.328431372549019,5.0,2.7293446788577707,22.666666666666668,21.0,8.844332774281067,1.5947712418300655,1.0,0.8683837326590267,612,331,0.5408496732026143,3339,27,15.638452033782222,6190039.548788076,9089.632230232124,0.030837004405286344,0.14243759177679882,0.06901615271659324,0.22320117474302498,0.1013215859030837,0.07782672540381791,0.08223201174743025,0.020558002936857563,0.0014684287812041115,0.01908957415565345,0.0881057268722467,0.05286343612334802,0.0381791483113069,0.0381791483113069,,2.6560581589568795,0.43078082649025684,0.46637751182814485,0.05827338094856532,20,4,0.014684287812041116,75,,
create,0.766353134638988,0.7262899160385132,True,227.0,0.8710166919575114,5.045523520485585,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008513931888544891,0.006191950464396285,0.0,0.030349013657056147,48.037179487179486,11.941709401709407,14.012788202483975,15.36752136752137,15.529743589743589,15.450256410256408,57.90598290598291,7.851851851851852,5.547008547008547,5.0,2.927312371079599,21.666666666666668,21.0,7.071067811865475,1.6170940170940171,1.0,0.8850409810677318,585,347,0.5931623931623932,3325,27,15.714762518107644,6680894.996884558,10137.928675090378,0.03793626707132018,0.12898330804248861,0.06676783004552352,0.23520485584218512,0.09408194233687406,0.11077389984825493,0.05007587253414264,0.01669195751138088,0.0030349013657056147,0.03945371775417299,0.10318664643399089,0.05007587253414264,0.02276176024279211,0.019726858877086494,,2.7396063995974864,0.5164339561753665,0.45987441798126505,0.0508957247694033,17,5,0.021244309559939303,75,,
explain,0.8048305607611134,0.8017768263816833,True,305.0,0.9098474341192788,4.7891816920943135,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056327724945135334,0.0326749573274811,0.020482809070958303,0.0,0.0,0.0,0.015605949768349184,0.008046817849305048,0.0,0.0013869625520110957,57.54471493320614,10.318003339694659,11.93303328291395,12.828721374045802,13.130985687022907,13.123419847328247,49.934398854961835,6.03125,5.1648854961832065,5.0,2.7273543275691643,20.46875,19.5,5.562061078188552,1.5190839694656488,1.0,0.8041034554054164,655,308,0.47022900763358777,3453,32,18.462090325101222,104227891.59285846,144560.1825143668,0.07350901525658807,0.13730929264909847,0.07628294036061026,0.20110957004160887,0.1262135922330097,0.07628294036061026,0.07905686546463246,0.023578363384188627,0.006934812760055479,0.022191400832177532,0.08599167822468794,0.0319001386962552,0.02912621359223301,0.030513176144244106,,2.5908317727100463,0.3153905753684378,0.45032776097811456,0.05012718647250827,20,7,,75,,
human,0.7876406088471413,0.7439767899720565,True,331.0,0.8508891928864569,3.9986320109439126,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007909604519774011,0.0,0.0,0.0,0.0,0.0,0.012429378531073447,0.005649717514124294,0.010169491525423728,0.023255813953488372,71.27472618296532,9.618065615141955,10.444984826868176,12.730750788643533,12.058690851735015,9.010536277602522,43.97198738170347,4.72,4.417981072555205,4.0,2.3690415929321254,25.36,25.0,10.582551677171248,1.2981072555205047,1.0,0.6312794687585397,634,318,0.501577287066246,2923,25,20.680654817483106,958284071.4318444,1310922.1223417844,0.06566347469220246,0.12859097127222982,0.06292749658002736,0.1491108071135431,0.09439124487004104,0.07113543091655267,0.1121751025991792,0.017783857729138167,0.023255813953488372,0.03419972640218878,0.11080711354309165,0.030095759233926128,0.03283173734610123,0.04103967168262654,,3.076386763658475,0.6955009567432243,0.45905393943801015,0.04791330845510662,20,3,0.023255813953488372,61,0.0013679890560875513,0.0013679890560875513
continue,0.7812041603028774,0.7975238302479619,True,248.0,0.8917089678510999,4.808798646362098,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.021996615905245348,56.89592727272728,10.57028484848485,12.269494039646212,13.29648484848485,13.79505681818182,13.590530303030299,51.99121212121212,6.52,5.236742424242424,5.0,2.8462519203789376,21.12,21.0,7.201777558353215,1.518939393939394,1.0,0.865818283104029,528,316,0.5984848484848485,2842,25,14.757305531036604,2564580.6425477853,4339.391950165457,0.049069373942470386,0.12013536379018612,0.047377326565143825,0.20473773265651438,0.13874788494077833,0.09475465313028765,0.077834179357022,0.02030456852791878,0.00676818950930626,0.0338409475465313,0.08798646362098139,0.030456852791878174,0.03722504230118443,0.032148900169204735,,2.568343269472213,0.45025560638030837,0.4880888045333143,0.07630037574998623,18,5,0.018612521150592216,61,,
create,0.7775924458789328,0.7748484397711961,True,219.0,0.8839009287925697,5.382352941176471,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074682598954443615,0.004480955937266617,0.0,0.032507739938080496,35.49774762741657,13.962322671353252,15.800584222457918,17.75074868189807,17.96994727592267,17.87978910369068,65.46650263620387,9.72,5.949033391915641,6.0,3.2390201083823738,22.76,24.0,8.179388730216948,1.7521968365553602,1.0,1.0303477273653807,569,350,0.6151142355008787,3477,25,15.270939528752399,4286321.778114056,6635.17303113631,0.06346749226006192,0.12848297213622292,0.06501547987616099,0.24458204334365324,0.11764705882352941,0.09597523219814241,0.034055727554179564,0.01393188854489164,0.0030959752321981426,0.021671826625386997,0.09442724458204334,0.03715170278637771,0.02476780185758514,0.03869969040247678,,2.6824015011073725,0.49349880184728295,0.4630345676310511,0.08343022979669379,17,2,0.017027863777089782,61,,
explain,0.8091557564273957,0.8043377617994945,True,315.0,0.9059474412171508,4.739972337482711,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019141104294478527,0.019141104294478527,0.0,0.0,0.0,0.0,0.01177914110429448,0.0,0.0,0.0,57.62581250000002,10.267875,12.273956033585218,13.171153846153846,12.91391153846154,12.93883076923077,50.46634615384615,6.125,5.135384615384615,4.0,2.716356766487097,20.3125,20.5,6.321775363772427,1.52,1.0,0.8341186043686151,650,342,0.5261538461538462,3427,32,18.19105215907615,79482875.91090797,109934.821453538,0.0677731673582296,0.13692946058091288,0.06085753803596127,0.19363762102351315,0.13831258644536654,0.07607192254495158,0.07745504840940526,0.012448132780082987,0.02074688796680498,0.02074688796680498,0.08298755186721991,0.03734439834024896,0.034578146611341634,0.040110650069156296,,2.6995705718281675,0.4968561010727131,0.4622742617957966,0.06635713916146482,25,4,,61,,
human,0.7091953136302807,0.7159401040810806,True,296.0,0.8392282958199357,3.697749196141479,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026372059871703494,0.019957234497505347,0.0,0.0,0.0,0.0,0.017106200997861726,0.01781895937277263,0.008553100498930863,0.02572347266881029,81.78880671077505,6.544943964353227,7.957251820313856,9.06943019173643,7.506390764245204,6.964688090737237,33.07055090467189,2.6785714285714284,4.137996219281663,4.0,2.108998757235227,18.892857142857142,17.0,11.368312117819567,1.2514177693761814,1.0,0.5492070872745587,529,250,0.4725897920604915,2300,28,20.095531626147437,533799909.9013679,858199.212060077,0.06591639871382636,0.12057877813504823,0.0707395498392283,0.1414790996784566,0.06913183279742766,0.07395498392282958,0.09646302250803858,0.008038585209003215,0.014469453376205787,0.06270096463022508,0.12218649517684887,0.04823151125401929,0.03215434083601286,0.04823151125401929,,2.876284246038509,0.9968909873022305,0.4108289562617706,0.07735369406093702,10,1,0.02572347266881029,60,,
continue,0.8098645114898682,0.8077319438258806,True,263.0,0.88,4.598333333333334,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011036174126302882,0.0061312078479460455,0.0,0.02,63.05263843299558,9.614851576994436,11.285456440507943,12.225517339803055,12.476646210931925,12.161261595547305,48.37455401741116,5.730769230769231,4.998144712430427,4.0,2.6548510381407353,20.73076923076923,19.0,7.768564327852111,1.450834879406308,1.0,0.7794283670833546,539,310,0.575139146567718,2759,26,15.192679454071985,3963664.182718321,6606.106971197202,0.04666666666666667,0.115,0.08666666666666667,0.20833333333333334,0.12333333333333334,0.06333333333333334,0.07666666666666666,0.021666666666666667,0.008333333333333333,0.02666666666666667,0.095,0.05,0.028333333333333332,0.03,,2.7218233101728164,0.5692480942584041,0.47892137838363513,0.07842177533209761,25,9,0.02,60,,
create,0.6894284363450676,0.6913708175000336,True,244.0,0.8425531914893617,4.970212765957447,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008106116433308769,0.03438958486858266,0.0,0.024113475177304965,46.322088759042856,11.758602671118531,14.018339688793702,15.26546466332777,15.146355036171393,15.916460767946575,58.19705063995548,7.633333333333334,5.646076794657763,5.0,3.1360279952125754,19.966666666666665,16.5,11.076953050766663,1.657762938230384,1.0,0.9572161590713772,599,360,0.6010016694490818,3504,30,16.096680581745076,9788126.052636953,13883.866741329011,0.08652482269503546,0.1049645390070922,0.05531914893617021,0.20567375886524822,0.10354609929078014,0.09787234042553192,0.05106382978723404,0.015602836879432624,0.0028368794326241137,0.03687943262411347,0.13191489361702127,0.028368794326241134,0.02695035460992908,0.029787234042553193,,2.667197173148158,0.686427147705934,0.4400430002146004,0.06439152552086293,17,7,0.02269503546099291,60,,
explain,0.782153257727623,0.7906216156893763,True,308.0,0.9161764705882353,4.680882352941176,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029543656027433394,0.013716697441308361,0.0,0.0,0.0,0.0,0.011078871010287523,0.011078871010287523,0.015035610656818781,0.0,63.659462716413216,9.29257169920539,10.384295024167832,11.17232015997474,12.276020102089142,12.438825448613372,48.32231752881124,5.645161290322581,5.057096247960848,5.0,2.490111481391453,19.774193548387096,19.0,7.249959632454269,1.4551386623164764,1.0,0.7042359751307494,613,288,0.4698205546492659,3183,31,16.96126247972735,23237141.418293417,34172.266791607966,0.08529411764705883,0.11323529411764706,0.08529411764705883,0.2,0.11176470588235295,0.075,0.07794117647058824,0.025,0.014705882352941176,0.026470588235294117,0.075,0.04264705882352941,0.029411764705882353,0.03823529411764706,,2.954018414459904,0.7438510700723293,0.4263578582609667,0.11550329106594914,23,3,,60,,
human,0.7153863751888275,0.7090041587750117,True,268.0,0.823728813559322,3.888135593220339,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009365994236311239,0.0,0.0,0.0,0.0,0.0,0.010806916426512969,0.005403458213256484,0.0,0.03559322033898305,75.1679711921545,7.571474103585658,10.21488967967688,10.91032791909286,8.85589794667484,8.424143426294822,36.63836959852896,3.3461538461538463,4.3804780876494025,4.0,2.1848485343487187,19.307692307692307,19.5,7.694999529010985,1.3247011952191234,1.0,0.6468952900534924,502,271,0.5398406374501992,2294,26,18.402111012504133,98160162.37024207,166373.15655973234,0.05423728813559322,0.08983050847457627,0.09322033898305085,0.16440677966101694,0.09152542372881356,0.07457627118644068,0.0711864406779661,0.01694915254237288,0.010169491525423728,0.06779661016949153,0.14067796610169492,0.04576271186440678,0.025423728813559324,0.0288135593220339,,2.836745372448112,0.5034158234326483,0.43740267698165397,0.05319873522296627,12,0,0.025423728813559324,74,,
