persona,pos_prop_ADJ,pos_prop_NOUN,pos_prop_ADP,pos_prop_DET,pos_prop_PUNCT,pos_prop_ADV,pos_prop_NUM,pos_prop_VERB,pos_prop_PRON,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_AUX,pos_prop_PART,pos_prop_PROPN,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ
continue,0.09626274065685164,0.20838052095130238,0.08720271800679502,0.11098527746319366,0.10985277463193659,0.07361268403171008,,0.09513023782559456,0.03284258210645526,0.04303510758776897,0.014722536806342015,0.045300113250283124,0.022650056625141562,0.015855039637599093,0.027180067950169876,3.1164783876579776,0.4970048055963711,0.4640807587993125,0.06307719269084615,6.694656488549619,6.0,4.1398451061440715,18.714285714285715,19.0,5.53037376798399,2.312977099236641,2.0,1.5469775314903946,786,409,0.5203562340966921,5359,42,True,362.0,0.8731596828992072,6.069082672706681,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020274689339437543,0.01144538914323087,0.01144538914323087,0.01144538914323087,0.01144538914323087,0.0,0.0068672334859385216,0.002452583387835186,0.0,0.0362400906002265,24.4328577686002,19.0017011995638,18.140434051309363,22.24398400581607,19.45897491821156,21.98290076335878,61.335150854234826,7.976190476190476,12.68776238173456,323761.49000678357,366.6608040846926,0.6685868317215908,0.6680320285260677,27,5,0.01698754246885617,34,
create,0.07503828483920368,0.1990811638591118,0.10719754977029096,0.09188361408882083,0.10872894333843798,0.07044410413476264,0.007656967840735069,0.08575803981623277,0.04900459418070444,0.04134762633996937,0.015313935681470138,0.05053598774885146,0.01225114854517611,0.04747320061255743,0.015313935681470138,2.800336925879718,0.6839659873222828,0.44136898754419074,0.09002298022987117,6.426116838487973,5.0,4.055102217357982,16.166666666666668,17.0,6.094168432927407,2.261168384879725,2.0,1.585101601943869,582,308,0.5292096219931272,3811,36,False,268.0,0.8621745788667687,5.83614088820827,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10265811182401467,0.10265811182401467,0.10265811182401467,0.10265811182401467,0.10265811182401467,0.10265811182401467,0.008249312557286892,0.0,0.0,0.055130168453292494,32.40573770491804,17.39678694158076,16.390658040692905,19.8,16.920343642611684,20.15463917525773,54.139175257731964,6.138888888888889,8.75997946566277,6373.980691178549,9.761073033964088,0.595962887683085,0.59495895298417,27,8,0.022970903522205207,34,
explain,0.07051282051282051,0.23076923076923078,0.09487179487179487,0.1294871794871795,0.12692307692307692,0.0641025641025641,0.001282051282051282,0.08333333333333333,0.046153846153846156,0.03076923076923077,0.016666666666666666,0.041025641025641026,0.015384615384615385,0.02564102564102564,0.005128205128205128,3.2865847525302434,0.7193536324809416,0.4613033084357663,0.08578708837350277,6.474302496328928,5.0,3.9889348225595427,17.92105263157895,17.5,4.86870553934091,2.267254038179148,2.0,1.5324966265872544,681,326,0.4787077826725404,4507,38,True,333.0,0.8551282051282051,5.779487179487179,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370764762826718,0.05498547918683446,0.04375605033881897,0.03059051306873185,0.03059051306873185,0.03059051306873185,0.007550822846079381,0.004646660212971926,0.010842207163601162,0.05641025641025641,28.79470440353583,18.15280817682974,17.605082540964734,21.500285957183706,18.024491073498723,20.617209985315707,56.24704382100626,6.868421052631579,11.853947553971214,140638.43061433913,180.30568027479376,0.6083774304873234,0.6077230657554336,22,1,0.017948717948717947,34,
human,0.047839506172839504,0.21604938271604937,0.11574074074074074,0.12654320987654322,0.13271604938271606,0.044753086419753084,0.013888888888888888,0.09722222222222222,0.035493827160493825,0.024691358024691357,0.018518518518518517,0.033950617283950615,0.016975308641975308,0.07561728395061729,,2.917769089306886,1.4234556000679794,0.4026025052330233,0.1809948860785639,6.185053380782918,5.0,3.68674514522414,18.733333333333334,19.5,11.610148817114945,2.126334519572954,2.0,1.3485396405438024,562,330,0.5871886120996441,3562,30,True,272.0,0.8580246913580247,5.496913580246914,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009978617248752673,0.0,0.0,0.027777777777777776,34.96152897048664,16.806747330960864,16.445232584200262,19.09475682087782,17.068268090154213,18.988042704626327,55.566073546856465,6.9,9.892762849438366,19786.652029786444,30.534956836090192,0.5071446708050268,0.5119672695706997,19,4,,35,
continue,0.0858085808580858,0.22277227722772278,0.12376237623762376,0.12211221122112212,0.0924092409240924,0.06765676567656766,0.0049504950495049506,0.06765676567656766,0.037953795379537955,0.041254125412541254,0.009900990099009901,0.0462046204620462,0.013201320132013201,0.04455445544554455,0.0033003300330033004,2.7570817314625464,0.9463504771049768,0.4936151968542742,0.07366582699175112,6.355191256830601,5.0,4.2024664682746415,16.636363636363637,17.0,6.614117966428268,2.242258652094718,2.0,1.7011619297530647,549,313,0.5701275045537341,3546,33,True,264.0,0.8844884488448845,5.851485148514851,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007360157016683023,0.01324828263002944,0.0,0.028052805280528052,30.48179491653579,17.356833912899493,16.018793980428352,18.8949826130154,16.82113263785395,19.789289617486343,54.705580394104985,6.333333333333333,9.151686581461243,9430.331996856248,15.56160395520833,0.6353518274263479,0.6652544390770697,19,9,0.0165016501650165,35,
create,0.08087091757387248,0.2177293934681182,0.1150855365474339,0.1166407465007776,0.09953343701399689,0.05287713841368585,0.006220839813374806,0.07931570762052877,0.041990668740279936,0.04043545878693624,0.013996889580093312,0.04665629860031104,0.02177293934681182,0.04821150855365474,0.0015552099533437014,3.262250376980774,0.9188713814035991,0.46794732727732785,0.07090898027297984,6.366148531951641,5.0,3.9154219926281537,21.444444444444443,23.0,8.301420375267933,2.2763385146804835,2.0,1.5559711924483226,579,342,0.5906735751295337,3750,27,True,280.0,0.8755832037325039,5.83203732503888,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02922077922077922,0.012523191094619666,0.0,0.03732503888024884,24.022134360638006,19.63412780656304,18.16342232519237,21.496603339090385,19.27678180771445,20.252642487046632,62.03166378814047,8.703703703703704,9.521246026068521,13646.604649822279,21.223335380750044,0.665281359392863,0.6381362533569336,20,6,0.017107309486780714,35,
explain,0.08720112517580872,0.23347398030942335,0.10407876230661041,0.12939521800281295,0.08860759493670886,0.053445850914205346,0.014064697609001406,0.09985935302390998,0.02531645569620253,0.03656821378340366,0.01828410689170183,0.03938115330520394,0.02250351617440225,0.04781997187060478,,2.931687307285178,0.6395357755553424,0.4890287228707616,0.06771598705953077,6.487654320987654,5.0,3.750288308787011,18.0,19.0,5.265189666310438,2.2685185185185186,2.0,1.4578849986916496,648,318,0.49074074074074076,4267,36,True,305.0,0.9029535864978903,6.0014064697609,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035002035002035005,0.035002035002035005,0.0,0.0,0.0,0.0,0.013024013024013023,0.014245014245014245,0.016483516483516484,0.02250351617440225,28.297694386481055,18.198518518518522,17.28344647614176,20.841975308641977,18.126851851851853,20.70296296296296,59.358024691358025,7.444444444444445,10.028921512203576,22672.806010118904,31.888616047987206,0.6843529488359179,0.6660465931191164,21,2,,35,
human,0.05865921787709497,0.19832402234636873,0.13314711359404097,0.12476722532588454,0.11173184357541899,0.07728119180633147,0.037243947858473,0.061452513966480445,0.028864059590316574,0.020484171322160148,0.01303538175046555,0.027932960893854747,0.004655493482309125,0.0931098696461825,0.00931098696461825,3.2620119048464775,1.2811603333425774,0.4153008374304476,0.09695163025381522,5.775445960125918,5.0,3.6857038457932307,19.854166666666668,17.0,11.581216083478548,1.9905561385099686,2.0,1.434441807939131,953,518,0.5435466946484785,5625,48,True,462.0,0.8547486033519553,5.237430167597766,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035842293906810034,0.035842293906810034,0.035842293906810034,0.035842293906810034,0.035842293906810034,0.035842293906810034,0.00985663082437276,0.0,0.0,0.025139664804469275,44.78117801325442,15.64168743441763,15.903189008614273,18.015118922700246,15.699433805526404,16.668751311647423,50.17945522910108,6.020833333333333,17.387967557128412,35603964.68325112,33150.80510544797,0.5293343322391205,0.5383563578614722,20,7,,21,
continue,0.09157127991675339,0.24557752341311134,0.10926118626430802,0.12278876170655567,0.0967741935483871,0.060353798126951096,0.01040582726326743,0.06659729448491156,0.023933402705515087,0.05202913631633715,0.008324661810613945,0.04266389177939646,0.008324661810613945,0.03850156087408949,0.005202913631633715,2.7646367386593647,0.6932241470491972,0.48997805171178066,0.08133012344569754,6.4228110599078345,5.0,4.105440408271501,16.692307692307693,15.0,5.628015299643184,2.1785714285714284,2.0,1.4000170458851302,868,433,0.4988479262672811,5668,52,True,411.0,0.8761706555671176,5.898022892819979,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024450253729048133,0.020913424573273873,0.013532215900353682,0.0,0.0,0.0,0.007842534214977702,0.003690604336460095,0.006919883130862679,0.023933402705515087,33.34165595740777,16.627142857142854,16.550079479617263,19.902729528535982,17.167593938319747,20.19285714285714,55.97802197802198,6.5576923076923075,14.704564371333362,2432826.653873786,2531.5573921683517,0.6835485930536308,0.6553725802898407,26,4,0.01768990634755463,21,
create,0.08231173380035026,0.23467600700525393,0.09632224168126094,0.12784588441331,0.09982486865148861,0.08231173380035026,0.0070052539404553416,0.07355516637478109,0.028021015761821366,0.04553415061295972,0.017513134851138354,0.047285464098073555,0.012259194395796848,0.01926444833625219,0.005253940455341506,2.6057674902240517,0.7098130147589417,0.484496819772057,0.0822088389521353,6.239299610894942,5.0,4.031386140972644,16.0625,15.5,6.731165853698748,2.0914396887159534,2.0,1.4160711353496094,514,300,0.5836575875486382,3264,32,True,252.0,0.87215411558669,5.716287215411558,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007985094490284802,0.0,0.0,0.03152364273204904,39.46472585513078,15.353363326848253,15.163213931860543,17.47558365758755,15.98835116731518,19.044280155642024,51.47106031128405,5.6875,8.158078118791037,3491.4699610262433,6.114658425615137,0.6031568362828224,0.6217675785223643,25,7,0.021015761821366025,21,
explain,0.07851851851851852,0.2311111111111111,0.14074074074074075,0.1274074074074074,0.08444444444444445,0.06074074074074074,0.02666666666666667,0.05333333333333334,0.016296296296296295,0.034074074074074076,0.01037037037037037,0.03851851851851852,,0.07703703703703704,0.0044444444444444444,3.057588199107324,0.8542075859764957,0.47566846748570435,0.07889890852162891,6.207119741100324,5.0,3.824526679926275,18.176470588235293,17.5,5.772503729575104,2.176375404530744,2.0,1.4356617729762655,618,306,0.49514563106796117,3892,34,True,274.0,0.8770370370370371,5.767407407407408,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04590017825311943,0.04590017825311943,0.04590017825311943,0.0,0.0,0.0,0.006016042780748663,0.01871657754010695,0.0,0.03111111111111111,34.45245352026822,17.180053302874544,17.258936766885295,20.733371406815156,16.89376927470017,19.069385113268606,55.878735960403574,6.852941176470588,10.2277049722276,27658.959091051216,40.976235690446245,0.6178923953663219,0.6380193447694182,19,3,0.016296296296296295,21,
human,0.08429752066115702,0.22975206611570248,0.12231404958677686,0.10413223140495868,0.14545454545454545,0.07107438016528926,0.013223140495867768,0.05619834710743802,0.023140495867768594,0.047933884297520664,0.011570247933884297,0.0512396694214876,0.001652892561983471,0.03305785123966942,0.0049586776859504135,3.1591677819070436,1.0187884412106143,0.4453953237982968,0.07660349955546888,6.9728682170542635,6.0,4.553646667768737,17.79310344827586,17.0,7.622015799732209,2.4069767441860463,2.0,1.7589939886686212,516,302,0.5852713178294574,3692,29,True,247.0,0.8396694214876033,6.102479338842975,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00931098696461825,0.0,0.0,0.0628099173553719,20.704728048346993,19.751635926222935,17.479746999712063,21.303287890938254,20.308761026463507,23.536899224806202,60.234963913392136,7.551724137931035,9.601491641396247,14786.82175891281,24.441027700682334,0.6337531400578362,0.6383545205548957,19,4,,25,
continue,0.08009153318077804,0.2528604118993135,0.09610983981693363,0.10526315789473684,0.10640732265446225,0.08924485125858124,0.006864988558352402,0.08695652173913043,0.029748283752860413,0.05263157894736842,0.017162471395881007,0.04691075514874142,0.020594965675057208,0.006864988558352402,0.002288329519450801,2.6866963279404588,0.8038725921935463,0.4657427625241515,0.10545092491911857,6.850192061459667,6.0,4.327719733729784,14.462962962962964,13.0,5.883791178165477,2.317541613316261,2.0,1.60793872386033,781,405,0.5185659411011524,5443,54,True,383.0,0.8878718535469108,6.227688787185355,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014134275618374558,0.014134275618374558,0.0,0.0,0.0,0.0,0.004497269514937359,0.010118856408609059,0.012046257629296498,0.016018306636155607,29.34573837160042,17.397546592687437,16.230183839811794,20.33063973063973,18.065886090956518,22.4325224071703,57.86885284772609,6.277777777777778,13.050725730503814,465434.0688310472,532.5332595320906,0.6769230905568825,0.6754770857783464,31,13,,25,
create,0.0785876993166287,0.23006833712984054,0.10933940774487472,0.11389521640091116,0.10933940774487472,0.08769931662870159,0.0011389521640091116,0.08314350797266515,0.03530751708428246,0.05239179954441914,0.010250569476082005,0.04100227790432802,0.017084282460136675,0.02847380410022779,0.002277904328018223,2.6287676500883923,0.6992591916694507,0.4758883243663635,0.09620966132174252,6.5971867007672635,5.0,4.174902760210641,15.333333333333334,15.0,6.596691585126672,2.2429667519181584,2.0,1.5280147414359129,782,428,0.5473145780051151,5255,51,True,394.0,0.8883826879271071,5.985193621867881,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005796621397813845,0.007949652202716132,0.0,0.0193621867881549,29.747731239092502,16.85700767263427,16.052598638481125,19.48371696504689,17.309416027280477,21.061023017902816,54.97527706734868,6.078431372549019,13.494462837334915,725388.6341620269,826.1829546264544,0.5374674072861672,0.5240355891232588,32,10,,25,
explain,0.07965686274509803,0.25735294117647056,0.12009803921568628,0.10416666666666667,0.10784313725490197,0.07598039215686274,0.00980392156862745,0.07230392156862746,0.022058823529411766,0.04534313725490196,0.014705882352941176,0.04656862745098039,0.007352941176470588,0.01715686274509804,0.0012254901960784314,2.8977121200944,0.8509675901947918,0.4880565348364682,0.07896600026834652,6.859310344827586,6.0,4.615961760310803,16.477272727272727,16.0,5.074394887183533,2.3779310344827587,2.0,1.7310339332324995,725,344,0.47448275862068967,5069,44,True,336.0,0.8615196078431373,6.2120098039215685,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553723311925013,0.029508765839264015,0.029508765839264015,0.029508765839264015,0.029508765839264015,0.029508765839264015,0.007290400972053463,0.010414858531504947,0.013018573164381184,0.061274509803921566,23.113101604278057,18.895722570532914,17.148890841067235,21.211598746081506,19.11598808777429,22.736331034482756,57.02899686520376,6.681818181818182,11.42157096685608,91269.41052047616,111.84976779470118,0.6405298883138701,0.6425147869047665,24,10,0.01838235294117647,25,
human,0.07301587301587302,0.19365079365079366,0.12380952380952381,0.13174603174603175,0.11904761904761904,0.06666666666666667,0.014285714285714285,0.07142857142857142,0.044444444444444446,0.01746031746031746,0.01904761904761905,0.049206349206349205,0.007936507936507936,0.06825396825396825,,3.536396273447219,0.8054493532619612,0.44047464158546096,0.082885746064923,5.9837837837837835,5.0,3.595506217802934,23.125,22.0,8.146126380065558,2.0576576576576575,2.0,1.3650429521374408,555,334,0.6018018018018018,3396,24,True,273.0,0.8666666666666667,5.390476190476191,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.014906832298136646,0.0,0.02857142857142857,36.22466456439744,17.70911036036036,17.553077303434723,20.277027027027028,18.31612162162162,18.104648648648645,57.359234234234236,7.916666666666667,10.54040999079863,37813.06628520199,60.020740135241255,0.6924905336421469,0.6808280592614954,11,5,,31,
continue,0.06568144499178982,0.2019704433497537,0.08538587848932677,0.12643678160919541,0.10344827586206896,0.054187192118226604,0.008210180623973728,0.090311986863711,0.04433497536945813,0.03776683087027915,0.034482758620689655,0.059113300492610835,0.0180623973727422,0.05747126436781609,,3.191177438262864,0.7142090509649212,0.4848672461063979,0.07305799414753263,5.906593406593407,5.0,3.650539692082941,20.22222222222222,20.0,6.635110500814941,2.0128205128205128,2.0,1.2859555934390474,546,309,0.5659340659340659,3288,27,True,282.0,0.8768472906403941,5.399014778325123,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03196227403720199,0.027770500392978778,0.015195179460309143,0.0,0.0,0.0,0.006287660466334818,0.004715745349751114,0.011789363374377783,0.031198686371100164,38.42999096657633,16.04794871794872,16.50410371754881,18.93137973137973,16.501166056166056,17.467032967032967,52.456654456654455,6.518518518518518,9.631365422760549,15235.224433629268,25.016788889374823,0.6989508764101908,0.687061178535223,21,3,0.013136288998357963,31,
create,0.07886904761904762,0.21279761904761904,0.09375,0.12797619047619047,0.10119047619047619,0.049107142857142856,0.001488095238095238,0.08035714285714286,0.03720238095238095,0.043154761904761904,0.01488095238095238,0.05357142857142857,0.022321428571428572,0.06547619047619048,,2.8134913164080144,0.8183196715592576,0.4900919151953055,0.07681046296255543,6.2301324503311255,5.0,3.964037757980532,18.875,18.0,9.109576005501024,2.0827814569536423,2.0,1.2930410578958813,604,320,0.5298013245033113,3831,32,True,294.0,0.8794642857142857,5.700892857142857,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016296966953372568,0.016296966953372568,0.0,0.0,0.0,0.0,0.006790402897238569,0.004074241738343142,0.0,0.03125,35.91957487309644,16.34807119205298,17.04934077108582,20.132781456953644,17.351423841059606,19.26496688741722,54.139900662251655,6.65625,9.888153644958006,19695.66116344375,29.30901958845796,0.629697956385151,0.6270567571123441,17,4,0.017857142857142856,31,
explain,0.054285714285714284,0.21142857142857144,0.11428571428571428,0.14,0.10428571428571429,0.045714285714285714,0.008571428571428572,0.09714285714285714,0.02857142857142857,0.03,0.025714285714285714,0.04857142857142857,0.012857142857142857,0.07857142857142857,,3.2281491905351105,0.8191505661864221,0.4932346865450029,0.05915702742312366,6.137161084529506,5.0,3.7853499491077005,20.225806451612904,20.0,7.8152443150853905,2.1339712918660285,2.0,1.3652946071845091,627,306,0.4880382775119617,3921,31,True,307.0,0.8871428571428571,5.601428571428571,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09406593406593407,0.06593406593406594,0.025054945054945054,0.025054945054945054,0.025054945054945054,0.025054945054945054,0.02197802197802198,0.00989010989010989,0.0,0.018571428571428572,33.532121212121226,17.47892576014817,17.49365328117592,20.59430982147451,17.588931933940422,18.823030303030304,56.74893244842311,7.387096774193548,11.479665508907846,96728.70747637971,138.1838678233996,0.6752549221118291,0.6909647553131498,19,2,,31,
human,0.04984894259818731,0.15709969788519637,0.08610271903323263,0.09969788519637462,0.15861027190332327,0.1163141993957704,0.006042296072507553,0.07401812688821752,0.052870090634441085,0.028700906344410877,0.01661631419939577,0.045317220543806644,0.021148036253776436,0.08157099697885196,0.006042296072507553,2.609579328501259,1.2775976359709469,0.38148267103745315,0.1550967097667254,6.057450628366248,5.0,3.723900577549872,13.585365853658537,13.0,9.775468574025536,2.0574506283662477,2.0,1.4419725044454919,557,352,0.6319569120287253,3479,41,True,277.0,0.8368580060422961,5.255287009063444,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009420289855072464,0.0,0.0,0.030211480362537766,41.733333333333334,13.986210097648556,14.092404613517793,16.27795244559268,13.893275386434297,17.63899461400359,47.15807680518457,4.560975609756097,9.28956326441671,10824.455641173257,16.35114145192335,0.4859253749193158,0.5323922448278142,29,6,,19,
continue,0.06468531468531469,0.20804195804195805,0.08566433566433566,0.12937062937062938,0.10139860139860139,0.0944055944055944,0.0017482517482517483,0.08041958041958042,0.057692307692307696,0.04020979020979021,0.012237762237762238,0.04895104895104895,0.024475524475524476,0.024475524475524476,0.005244755244755245,2.772418234341525,0.9047405559925751,0.4498703218492221,0.10237058851885783,6.1050583657587545,5.0,3.79543214301553,16.0625,16.5,6.4223121809827965,2.0700389105058368,2.0,1.319915248444919,514,287,0.5583657587548638,3196,32,True,274.0,0.8776223776223776,5.5874125874125875,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009761388286334056,0.004880694143167028,0.0,0.043706293706293704,38.00243263473055,15.100834143968875,15.247664890283005,17.631225680933852,15.356074902723734,18.254941634241245,51.47106031128405,5.6875,8.231157369298451,3756.178523054912,6.56674566967642,0.627034516103806,0.641312038898468,26,7,0.02097902097902098,19,
create,0.08553654743390357,0.2130637636080871,0.08709175738724728,0.14152410575427682,0.1119751166407465,0.06220839813374806,,0.09953343701399689,0.05287713841368585,0.038880248833592534,0.02177293934681182,0.041990668740279936,0.02021772939346812,0.006220839813374806,,2.8457317103377253,0.801762372972061,0.4476436680412497,0.070018502200824,5.9299474605954465,5.0,3.5895347737779058,17.303030303030305,17.0,7.416136576840697,1.978984238178634,2.0,1.2355985176319741,571,324,0.5674255691768827,3458,33,True,298.0,0.8709175738724728,5.3779160186625194,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030174563591022444,0.0,0.0,0.0,0.0,0.0,0.006733167082294264,0.004488778054862843,0.02768079800498753,0.03421461897356143,44.35887445887447,14.510195828689703,15.549919911452193,17.849408268322453,15.151567690919705,17.35740805604203,51.10338056572733,5.848484848484849,10.236593560667604,27905.904065349303,43.3995397594857,0.5574382833437994,0.5733622492801759,25,8,0.017107309486780714,19,
explain,0.05722070844686648,0.22752043596730245,0.10217983651226158,0.14032697547683923,0.0994550408719346,0.07220708446866485,0.008174386920980926,0.09673024523160763,0.031335149863760216,0.0340599455040872,0.01634877384196185,0.0340599455040872,0.021798365122615803,0.047683923705722074,0.010899182561307902,2.99218328570671,1.0077770751967798,0.4435014670735181,0.12614904255315768,6.3192133131618755,5.0,3.897639999498755,18.36111111111111,19.0,7.53197914737841,2.195158850226929,2.0,1.516337906928728,661,347,0.5249621785173979,4250,36,True,327.0,0.8978201634877384,5.790190735694823,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05477499490938709,0.0354306658521686,0.0354306658521686,0.0354306658521686,0.0354306658521686,0.0354306658521686,0.02911830584402362,0.013846467114640602,0.0,0.025885558583106268,30.71649958228906,17.4737077660111,16.959505483330318,20.112976970919483,17.51405026054799,19.744871406959145,57.54416708690536,7.194444444444445,11.72207787042263,123263.28441818037,167.93362999752094,0.6336220849837576,0.6102201296085054,24,5,,19,
human,0.08061749571183534,0.2006861063464837,0.10291595197255575,0.13379073756432247,0.10120068610634649,0.09262435677530018,0.015437392795883362,0.07375643224699828,0.04288164665523156,0.03773584905660377,0.008576329331046312,0.04631217838765009,0.012006861063464836,0.04631217838765009,0.005145797598627788,2.8382152854744978,1.2056030026427498,0.4225536028317863,0.11592665438177695,6.106870229007634,5.0,3.824393198182494,13.1,13.0,5.7436921923097515,2.0553435114503817,2.0,1.3796469277893755,524,303,0.5782442748091603,3259,40,True,276.0,0.8850771869639794,5.590051457975986,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01171569903670919,0.009372559229367352,0.014839885446498308,0.008576329331046312,45.17265624999999,13.772053435114504,14.0806,16.461374045801527,13.883358778625954,17.848854961832057,50.695419847328246,4.925,9.448406609055038,12687.932311989576,21.76317720752929,0.6200146928238564,0.5954356286674738,27,6,,18,
continue,0.08848484848484849,0.2412121212121212,0.09575757575757576,0.1406060606060606,0.10303030303030303,0.05090909090909091,,0.08484848484848485,0.019393939393939394,0.044848484848484846,0.01818181818181818,0.05333333333333334,0.019393939393939394,0.03393939393939394,0.006060606060606061,2.7502501984713157,0.9477701788370406,0.45188382463387977,0.11644028050340692,6.852702702702703,6.0,4.459569818454283,15.74468085106383,17.0,5.636009170168999,2.322972972972973,2.0,1.592978452654301,740,374,0.5054054054054054,5156,47,True,360.0,0.896969696969697,6.24969696969697,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351025945395964,0.0351025945395964,0.0,0.0,0.0,0.0,0.005426488044768527,0.006783110055960658,0.0,0.01575757575757576,26.1170396240245,17.96150661299598,16.383383859880844,19.973548016101212,18.718570155261645,22.613891891891893,59.52846463484762,6.8936170212765955,13.307216223996571,601520.6977303181,729.1159972488704,0.6644526267343241,0.6801666198505296,25,7,,18,
create,0.08816425120772947,0.2222222222222222,0.08574879227053141,0.12560386473429952,0.10628019323671498,0.0748792270531401,0.0024154589371980675,0.10144927536231885,0.025362318840579712,0.04589371980676329,0.018115942028985508,0.04830917874396135,0.024154589371980676,0.024154589371980676,0.007246376811594203,2.7247526238864164,0.8869214231001662,0.45055927127267364,0.10491027002899828,6.794594594594595,6.0,4.3710933721528855,15.74468085106383,16.0,6.282254931615202,2.2972972972972974,2.0,1.56852254228888,740,384,0.518918918918919,5116,47,True,355.0,0.8913043478260869,6.178743961352657,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023561550281714187,0.0,0.0,0.0,0.0,0.0,0.0059757555062318595,0.005122076148198737,0.0,0.01932367149758454,29.707816091954015,17.658533640023006,16.118800674650714,19.43300747556067,18.44488096607246,22.27221621621621,58.3122484186314,6.702127659574468,12.124726461495444,184374.89959294643,222.67499950838942,0.6011535091244656,0.5976504925224516,21,3,,18,
explain,0.07329192546583851,0.2,0.09440993788819876,0.1341614906832298,0.0968944099378882,0.06335403726708075,0.007453416149068323,0.08695652173913043,0.037267080745341616,0.04596273291925466,0.02236024844720497,0.0484472049689441,0.017391304347826087,0.049689440993788817,0.0037267080745341614,3.1934992265982394,0.6508874638628862,0.4690195905768844,0.06882599915079236,6.225584594222833,5.0,3.872984078992747,18.641025641025642,19.0,5.604426727869719,2.1155433287482808,2.0,1.4085093920684033,727,351,0.4828060522696011,4604,39,True,362.0,0.8782608695652174,5.719254658385093,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06038875259482921,0.0520852991130402,0.016984336667295718,0.0,0.0,0.0,0.008492168333647859,0.005661445555765239,0.0,0.02732919254658385,35.95460548035655,16.643411279229714,16.789551817057657,19.726011356822912,17.213016259302364,19.218541953232464,57.84322646633513,7.3076923076923075,12.995424566492822,440393.7827683009,547.0730220724234,0.6810973725820842,0.6748213812306121,33,6,0.018633540372670808,18,
