persona,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,first_order_coherence,second_order_coherence,entropy,perplexity,per_word_perplexity,pos_prop_ADV,pos_prop_VERB,pos_prop_PRON,pos_prop_ADP,pos_prop_PROPN,pos_prop_DET,pos_prop_NOUN,pos_prop_PUNCT,pos_prop_PART,pos_prop_CCONJ,pos_prop_AUX,pos_prop_SPACE,pos_prop_ADJ,pos_prop_SCONJ,pos_prop_NUM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_X,file
continue,True,281.0,0.8781725888324873,5.527918781725888,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011634056054997356,0.0,0.0,0.0,0.0,0.0,0.007932310946589107,0.007932310946589107,0.0,0.021996615905245348,45.255525331519905,14.289796550199029,15.128267250517109,17.53701901813357,14.79518354710305,17.765112781954887,52.30119416187528,5.735294117647059,6.030075187969925,5.0,3.6669420371913715,15.647058823529411,15.5,5.104106495184721,2.0150375939849625,2.0,1.280184211403986,532,310,0.5827067669172933,3267,34,0.6166451058604501,0.6185832000337541,8.625099210436778,5569.715255039543,9.42422208974542,0.0829103214890017,0.09644670050761421,0.05414551607445008,0.09137055837563451,0.005076142131979695,0.13705583756345177,0.21996615905245348,0.09983079526226735,0.015228426395939087,0.043993231810490696,0.05922165820642978,0.018612521150592216,0.05922165820642978,0.01353637901861252,0.00338409475465313,2.7993044101228146,0.7835710913836604,0.4768301971315926,0.06794910157812992,16,2,,22
create,True,303.0,0.8865979381443299,5.801178203240059,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01100594320933304,0.005943209333039842,0.0,0.007363770250368188,35.76044937205654,15.428118393234673,15.294545393733308,18.52046896021526,15.694387853161636,19.660165289256195,55.226792235248894,5.790697674418604,6.3884297520661155,6.0,3.8982341855930596,14.069767441860465,14.0,6.1545798747184035,2.1636363636363636,2.0,1.3671469961532698,605,330,0.5454545454545454,3939,43,0.5893292896383043,0.5919349772696633,9.949607772694463,20944.005959506765,30.845369601629994,0.07216494845360824,0.10309278350515463,0.044182621502209134,0.10456553755522828,0.016200294550810016,0.12960235640648013,0.22533136966126657,0.10898379970544919,0.020618556701030927,0.029455081001472753,0.050073637702503684,,0.06480117820324006,0.020618556701030927,0.008836524300441826,2.607480211213342,0.9353066090783547,0.4602812941058995,0.12043944782399316,14,7,0.0014727540500736377,22
explain,True,292.0,0.8917089678510999,5.357021996615905,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017891027378693414,0.004879371103280022,0.0,0.021996615905245348,46.15732344959959,14.66790272774061,15.6361053887053,17.76623777663407,15.148711399897067,16.726641791044766,53.74395265054039,6.517241379310345,5.80410447761194,5.0,3.2473959056740997,18.482758620689655,18.0,5.353830015819306,1.953358208955224,2.0,1.1668892464486034,536,296,0.5522388059701493,3166,29,0.7144134896142142,0.6956174737877316,8.500267876792021,4916.085569162277,8.318249694014005,0.07106598984771574,0.09306260575296109,0.0727580372250423,0.12859560067681894,0.001692047377326565,0.13705583756345177,0.2182741116751269,0.09306260575296109,0.01353637901861252,0.038917089678511,0.038917089678511,0.01015228426395939,0.05752961082910321,0.02030456852791878,0.005076142131979695,3.169307313202338,0.8098626887404287,0.451682726306011,0.08394750355399705,25,1,,22
human,True,321.0,0.8093385214007782,4.8599221789883265,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02517162471395881,0.02517162471395881,0.016018306636155607,0.0,0.0,0.0,0.006178489702517162,0.003432494279176201,0.010297482837528604,0.041504539559014265,54.73876096491229,11.285245425969212,12.488612386084178,13.954584777410602,10.47355256441256,14.293905053598767,41.93087235700277,3.491228070175439,5.557427258805513,4.0,3.4581498115516114,11.456140350877194,11.0,5.976768402883379,1.898928024502297,1.0,1.2712688248915414,653,318,0.4869831546707504,3747,57,0.5019919241645506,0.5438464762134986,11.413405672369302,90527.20320031291,117.41530894982219,0.08041504539559015,0.09208819714656291,0.042801556420233464,0.10116731517509728,0.06874189364461739,0.12062256809338522,0.17769130998702984,0.15304798962386512,0.011673151750972763,0.01556420233463035,0.04669260700389105,0.019455252918287938,0.03631647211413749,0.011673151750972763,0.019455252918287938,2.6093243227038645,1.0520994989907952,0.41252414597880566,0.108405392027209,32,14,0.0025940337224383916,36
continue,True,365.0,0.8956521739130435,5.837267080745342,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03944700460829493,0.02470046082949309,0.013271889400921659,0.0,0.0,0.0,0.01216589861751152,0.013824884792626729,0.0,0.03602484472049689,33.47313788409181,16.712962153069807,16.541522545408615,19.542136248948697,17.419035828427248,19.987751724137933,56.16568544995795,6.804878048780488,6.3710344827586205,5.0,4.15346830129296,17.682926829268293,17.0,6.326248163320368,2.153103448275862,1.0,1.5411619070627243,725,335,0.46206896551724136,4699,41,0.6941694947658107,0.6972505981341387,14.71159344464033,2449987.412224918,3043.462623881886,0.06086956521739131,0.07453416149068323,0.031055900621118012,0.11304347826086956,0.06583850931677018,0.15900621118012423,0.20496894409937888,0.09937888198757763,0.009937888198757764,0.04472049689440994,0.04596273291925466,,0.06583850931677018,0.017391304347826087,0.006211180124223602,2.8631326821963947,0.836184734319029,0.4495441420210997,0.09389569424745327,27,8,0.0012422360248447205,36
create,True,246.0,0.8815331010452961,6.235191637630662,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020603384841795438,0.0,0.0,0.0,0.0,0.0,0.007358351729212656,0.005886681383370125,0.0,0.041811846689895474,24.403651115618658,18.656564986737397,17.790067143616646,21.864721485411142,19.463882625994692,22.40884615384616,62.54641909814324,8.0,6.778846153846154,6.0,4.137903433199621,17.93103448275862,19.0,6.274914668922537,2.3096153846153844,2.0,1.5286695592252026,520,277,0.5326923076923077,3579,29,0.6527755231197391,0.6418881521180824,8.77254069978381,6454.550725063037,11.244861890353723,0.06794425087108014,0.06794425087108014,0.02264808362369338,0.10801393728222997,0.036585365853658534,0.14634146341463414,0.22125435540069685,0.09407665505226481,0.0156794425087108,0.033101045296167246,0.04355400696864112,0.020905923344947737,0.10801393728222997,0.008710801393728223,0.003484320557491289,3.1746131107841915,0.8914333529904892,0.47379762339790266,0.06809821695627315,13,2,0.0017421602787456446,36
explain,True,353.0,0.8938826466916354,5.66167290886392,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10340239498194259,0.08021288728378635,0.06044478236076792,0.06044478236076792,0.06044478236076792,0.03687511879870747,0.011404675917126022,0.008553506937844516,0.011974909712982323,0.02122347066167291,37.82511336644353,15.072487068965518,15.414825405933506,18.289942528735633,15.090207471264371,18.404303448275865,51.51795977011494,5.5,6.150344827586207,5.0,3.7875681241249035,15.104166666666666,14.0,6.19556152732655,2.099310344827586,2.0,1.3660159312305777,725,312,0.4303448275862069,4535,48,0.644591636480169,0.6333849352339039,12.25235788464132,209474.6240261934,261.5163845520517,0.066167290886392,0.09488139825218476,0.04119850187265917,0.11610486891385768,0.056179775280898875,0.14481897627965043,0.20973782771535582,0.09488139825218476,0.0149812734082397,0.02372034956304619,0.049937578027465665,,0.056179775280898875,0.016229712858926344,0.012484394506866416,2.857068367477062,0.8402032061128627,0.45056206476613947,0.09504481609483247,30,7,0.0024968789013732834,36
human,False,256.0,0.6884576098059244,4.710929519918284,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036852773171181133,0.007186290768380321,0.0,0.06741573033707865,54.413954827827396,8.659184966069255,10.181067101454742,10.922990545792008,8.031704077489703,12.313909866017056,37.66070413549098,2.3333333333333335,5.425091352009744,5.0,3.0784788147078213,7.819047619047619,5.0,7.289628578141429,1.7965895249695494,1.0,1.124974191432162,821,469,0.5712545676004872,4612,105,0.4503505360156011,0.452839994274116,9.23760294933667,10276.376017093866,10.496809006224582,0.06435137895812053,0.05720122574055159,0.018386108273748723,0.08273748723186926,0.1767109295199183,0.0745658835546476,0.18896833503575078,0.1634320735444331,0.0030643513789581204,0.015321756894790603,0.012257405515832482,,0.0898876404494382,0.006128702757916241,0.043922369765066395,1.72655702132565,1.411972967292504,0.38439777220481214,0.21402960931432835,16,4,0.0030643513789581204,20
continue,True,432.0,0.8967452300785634,5.4006734006734005,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04798293939932469,0.017060600675315445,0.0,0.0,0.0,0.0,0.010662875422072152,0.00888572951839346,0.012084592145015106,0.007856341189674524,50.90313746630727,13.381911764705883,13.81666964889586,15.035294117647059,14.412242647058825,16.593088235294115,47.75980392156863,5.229166666666667,5.805147058823529,5.0,3.3987487573559485,17.0,16.5,4.476792006187765,1.8933823529411764,2.0,1.2074748123392385,816,379,0.4644607843137255,4812,48,0.6733407936197646,0.6665878224632015,13.624411738743678,826050.9544062817,927.1054482674317,0.08417508417508418,0.09988776655443322,0.04713804713804714,0.11784511784511785,0.05611672278338945,0.12906846240179573,0.17620650953984288,0.08417508417508418,0.012345679012345678,0.050505050505050504,0.04040404040404041,,0.07631874298540965,0.013468013468013467,0.012345679012345678,3.114967509804116,0.551350467938116,0.4202511398133169,0.08568741385574877,29,6,,20
create,True,404.0,0.8905908096280087,5.716630196936543,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854304635761589,0.04602649006622517,0.019205298013245033,0.019205298013245033,0.019205298013245033,0.0,0.027980132450331124,0.018211920529801324,0.012913907284768211,0.006564551422319475,34.155000000000015,15.685311730926994,16.123448152679433,18.88788624555647,16.650285479901562,19.239144654088047,55.14424391577796,6.543478260869565,6.250314465408805,5.0,3.633039758732746,17.282608695652176,18.5,7.850956860758413,2.079245283018868,2.0,1.2347217480801707,795,353,0.4440251572327044,5225,46,0.6180082648992539,0.6033030934631824,14.714283367834543,2456586.561814248,2687.731468068105,0.07330415754923414,0.08643326039387308,0.02954048140043764,0.10175054704595186,0.06564551422319474,0.13785557986870897,0.2089715536105033,0.10940919037199125,0.018599562363238512,0.04814004376367615,0.038293216630196934,,0.06892778993435449,0.010940919037199124,,2.8888970066573325,1.0916361707760072,0.4481051670539102,0.1240140891903621,30,0,0.002188183807439825,20
explain,False,255.0,0.8360128617363344,5.421221864951768,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219286996665812,0.5106437548089253,0.47114644780713005,0.47114644780713005,0.39420364195947677,0.3644524236983842,0.008463708643241858,0.005129520389843549,0.0,0.03858520900321544,41.249984218168024,15.401354838709683,15.398748113891028,17.496774193548386,15.700967741935479,17.811636363636364,50.287390029325515,5.774193548387097,6.0,5.0,3.4440990377482152,17.741935483870968,16.0,7.5561030318607845,2.04,2.0,1.301132373951803,550,201,0.3654545454545455,3372,31,0.5542964729170005,0.6014807984746736,8.863693118670456,7070.546954799332,11.367438834082527,0.05305466237942122,0.07395498392282958,0.03054662379421222,0.13665594855305466,0.14790996784565916,0.12057877813504823,0.1495176848874598,0.1157556270096463,,0.03536977491961415,0.03215434083601286,0.017684887459807074,0.04340836012861737,0.012861736334405145,0.03054662379421222,3.0021725689775196,0.8392596360757935,0.4737645074657997,0.09524864645360716,20,1,,20
human,True,237.0,0.7897623400365631,4.670932358318098,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.011697860962566845,0.0,0.03656307129798903,56.965105386416866,11.073122584732342,12.590306688366976,13.668698131137155,10.69332277478619,13.96257206208426,43.70611339879633,3.9714285714285715,5.452328159645233,4.0,3.4111221032346513,12.885714285714286,12.0,7.158497162998184,1.8337028824833703,1.0,1.2761914273224422,451,271,0.6008869179600886,2555,35,0.36631597600439014,0.3919581776541291,8.201025926661664,3644.687572078417,6.663048577839884,0.08592321755027423,0.07678244972577697,0.04021937842778794,0.08957952468007313,0.05850091407678245,0.14076782449725778,0.17184643510054845,0.17550274223034734,0.010968921389396709,0.018281535648994516,0.04204753199268738,0.014625228519195612,0.03473491773308958,0.010968921389396709,0.021937842778793418,2.484737254424734,0.9222278717084733,0.4210689500310484,0.1447396725857176,20,2,0.007312614259597806,34
continue,True,358.0,0.8947368421052632,5.802310654685495,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03446955189582535,0.01685178092684795,0.01685178092684795,0.0,0.0,0.0,0.013787820758330141,0.019149751053236307,0.028724626579854463,0.023106546854942234,35.14410569105691,16.46932735737614,16.747653082056125,20.125133764158154,16.900590994371484,19.635840455840448,56.010840108401084,6.658536585365853,6.32051282051282,5.0,3.774046287214925,17.121951219512194,16.0,6.192816932430352,2.150997150997151,2.0,1.3795382511248715,702,329,0.4686609686609687,4520,41,0.7032750584185123,0.7327488737228589,12.076121392297038,175627.647255424,225.45269224059564,0.08985879332477535,0.10783055198973042,0.038510911424903725,0.0962772785622593,0.04878048780487805,0.14890885750962773,0.17201540436456997,0.0975609756097561,0.012836970474967908,0.03465982028241335,0.051347881899871634,,0.06290115532734275,0.03080872913992298,0.007702182284980745,3.17270641408293,0.7930170949911578,0.43423109401383386,0.09044370848728232,39,5,,34
create,True,368.0,0.8732919254658386,5.6546583850931675,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03730491054434716,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.012561857632280167,0.00951655881233346,0.01598781880472021,0.018633540372670808,38.776802030456864,15.639421325020429,15.516841770404028,18.55765866650525,15.863090402832846,19.441536273115215,53.0797796676856,5.702127659574468,6.330014224751067,5.0,3.681377668220251,14.957446808510639,16.0,5.103013072429212,2.1522048364153625,2.0,1.319895941038021,703,344,0.48933143669985774,4552,47,0.6329082626363506,0.6057225444871518,13.094247699854122,486137.9449013917,603.8980682004866,0.07080745341614907,0.0906832298136646,0.03975155279503106,0.084472049689441,0.018633540372670808,0.1577639751552795,0.2186335403726708,0.1267080745341615,0.008695652173913044,0.02732919254658385,0.05962732919254658,,0.07204968944099378,0.02360248447204969,0.0012422360248447205,2.817200904450753,0.7851148111783753,0.4367114165248346,0.07902144189151256,25,4,,34
explain,False,371.0,0.9032258064516129,5.828387096774193,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2360605479977007,0.17704541099827553,0.14677141214792105,0.13604138723893466,0.054416554895573864,0.054416554895573864,0.01264610078559111,0.013412531136232995,0.014370569074535352,0.016774193548387096,35.703081147040876,16.417747863247865,16.435016907526514,19.38467236467237,17.161581196581196,19.736638176638177,55.58418803418803,6.675,6.330484330484331,5.0,3.875433554521281,17.55,16.0,7.609040675407117,2.1324786324786325,2.0,1.4444507661824946,702,295,0.4202279202279202,4517,40,0.6726877345488622,0.64016809887988,12.628745491049287,305206.99302298407,393.81547486836655,0.05935483870967742,0.09806451612903226,0.03483870967741935,0.11483870967741935,0.05290322580645161,0.16903225806451613,0.20903225806451614,0.09419354838709677,0.02193548387096774,0.02838709677419355,0.04258064516129032,,0.04,0.024516129032258065,0.00903225806451613,2.955773183028102,0.7445723412089709,0.4746470349428999,0.06809038742296199,24,2,0.0012903225806451613,34
human,True,394.0,0.845679012345679,5.053086419753086,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509433962264151,0.0025157232704402514,0.0,0.037037037037037035,44.68100414483459,14.852480772130903,15.596974581457232,17.719861257728848,14.617405368722665,16.1247564469914,50.889911023978286,5.973684210526316,5.703438395415473,5.0,3.317836607394674,18.36842105263158,19.0,9.254930556853918,1.972779369627507,2.0,1.291632098758338,698,331,0.47421203438395415,4093,38,0.6570385094429996,0.6347072306606505,11.757846439722016,127752.03528527501,157.71856208058642,0.09753086419753086,0.11358024691358025,0.08024691358024691,0.07407407407407407,0.03827160493827161,0.11234567901234568,0.15925925925925927,0.1382716049382716,0.018518518518518517,0.040740740740740744,0.05802469135802469,0.016049382716049384,0.025925925925925925,0.027160493827160494,,3.2781839815605265,1.0280373169745984,0.43752842466477976,0.07121821258575084,38,8,,35
continue,True,423.0,0.8916372202591284,5.712603062426384,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010702818408847663,0.0,0.0,0.0,0.0,0.0,0.009632536567962896,0.01569746699964324,0.0,0.007067137809187279,35.75263979193758,15.936819345968242,15.505969555747932,18.332828296444074,15.898426387728144,19.241796565389695,52.56919095247081,5.73469387755102,6.285336856010568,5.0,3.6650311622431846,15.448979591836734,16.0,5.221858393447314,2.1611624834874505,2.0,1.4494285199226966,757,354,0.4676354029062087,4850,49,0.71296945742021,0.6929344097350506,10.826177984424383,50321.01109243701,59.27092001464901,0.09187279151943463,0.11071849234393404,0.0706713780918728,0.08362779740871613,0.01884570082449941,0.11896348645465253,0.19199057714958775,0.10836277974087162,0.01884570082449941,0.04122497055359246,0.0636042402826855,,0.05182567726737338,0.02944640753828033,,2.8127465576860047,0.655618597432299,0.4769569801121415,0.09284230229053914,29,8,,35
create,True,352.0,0.8755924170616114,5.376777251184834,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009444654325651681,0.0,0.0,0.0,0.0,0.0,0.007555723460521345,0.012466943709860219,0.0,0.004739336492890996,47.850737345556,13.569986985391768,14.410869940926823,16.38256573705179,13.90338645418327,16.944488711819393,49.85415670650731,5.24,5.903054448871182,5.0,3.248847578859436,15.06,15.5,4.692163680009468,1.9734395750332006,2.0,1.1601327896591476,753,415,0.5511288180610889,4538,50,0.535983069362689,0.5011796301247765,12.544885064518152,280656.0183646109,332.53082744622145,0.07464454976303317,0.09360189573459715,0.03317535545023697,0.11611374407582939,0.06753554502369669,0.12085308056872038,0.20260663507109006,0.10781990521327015,0.009478672985781991,0.041469194312796206,0.045023696682464455,,0.07109004739336493,0.004739336492890996,0.01066350710900474,2.5811276477220746,0.6734245518585319,0.46578179909883377,0.08501515932612716,14,4,0.001184834123222749,35
explain,False,405.0,0.8969194312796208,5.588862559241706,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16828065046592364,0.13338205737255618,0.09391558560204641,0.06870089530422072,0.019002375296912115,0.019002375296912115,0.01973323588525489,0.014617211766855473,0.0,0.014218009478672985,36.48520084566597,16.18519308162576,16.080205609623754,18.71953549814138,16.179855303984517,18.48216644649934,55.781665693834285,6.72093023255814,6.116248348745046,5.0,3.4102514938638824,17.6046511627907,18.0,5.122406478807256,2.1109643328929986,2.0,1.3766686745236778,757,301,0.39762219286657857,4717,43,0.7484957724809647,0.7477953528485647,13.359066127007534,633532.2131943582,750.6305843535049,0.08767772511848342,0.11018957345971564,0.03672985781990521,0.09123222748815166,0.03317535545023697,0.14928909952606634,0.20616113744075829,0.10308056872037914,0.015402843601895734,0.037914691943127965,0.0533175355450237,,0.0485781990521327,0.027251184834123223,,3.175285332462984,0.8328419170695736,0.4587490511428374,0.06093548733427704,29,6,,35
human,True,374.0,0.7530864197530864,4.528015194681862,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021371326803205698,0.0032056990204808546,0.0037399821905609973,0.07977207977207977,61.096203453612944,9.368426983380804,11.065978904467803,11.806990570472584,8.975301827835079,13.027205707491078,36.651840278737936,2.627906976744186,5.417360285374554,5.0,2.8946024927034797,9.779069767441861,8.0,6.7589753640530965,1.7919143876337693,1.0,1.1198060271535233,841,464,0.5517241379310345,4768,86,0.4989075451212771,0.46275673543901313,12.512505251442178,271713.980962436,258.0379686252954,0.08262108262108261,0.07977207977207977,0.04653371320037987,0.09116809116809117,0.100664767331434,0.08736942070275404,0.1899335232668566,0.201329534662868,0.008547008547008548,0.024691358024691357,0.019943019943019943,,0.03608736942070275,0.006647673314339981,0.02184235517568851,2.323279768788424,1.1442769353900015,0.40794946643632546,0.15115415897403717,31,8,0.002849002849002849,21
continue,True,444.0,0.8945686900958466,5.1916932907348246,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008039147151345682,0.0,0.0,0.0,0.0,0.0,0.005242922055225445,0.008388675288360714,0.0,0.009584664536741214,57.76930715492762,11.990930607853688,13.463846863241148,14.666164604626145,12.90094244217321,15.542343195266266,47.316299085529856,4.909090909090909,5.657988165680473,5.0,3.0642351053607224,15.363636363636363,15.0,5.199173488034197,1.829585798816568,2.0,1.0120343066837385,845,413,0.4887573964497041,4875,55,0.5993732887285727,0.6065674429794528,13.461296946399345,701725.0547573355,747.3110274306022,0.0926517571884984,0.10969116080937168,0.051118210862619806,0.09052183173588925,0.039403620873269436,0.1395101171458999,0.19701810436634717,0.10010649627263046,0.02023429179978701,0.039403620873269436,0.051118210862619806,,0.04792332268370607,0.01810436634717785,0.002129925452609159,2.9504262234720975,0.7367172005708059,0.4270569228567674,0.07454867784079657,30,7,0.0010649627263045794,21
create,True,431.0,0.8792016806722689,5.54936974789916,952.0,0.0011947431302270011,0.0,0.0,0.0,0.0,0.0,0.017696214976241194,0.0,0.0,0.0,0.0,0.0,0.006881861379649353,0.0039324922169424875,0.0,0.029411764705882353,44.15868045782909,14.431816932380432,15.048004361411351,17.087557265897015,15.502776021623603,18.066775700934574,53.81702400586403,6.215686274509804,6.059579439252336,5.0,3.557268695332447,16.784313725490197,16.0,6.860840071726757,1.9894859813084111,2.0,1.2515902845810531,856,413,0.4824766355140187,5282,51,0.583852494508028,0.6244632521150063,14.343754439370148,1695951.4001816723,1781.461554812681,0.07457983193277311,0.0934873949579832,0.03466386554621849,0.10399159663865547,0.023109243697478993,0.14915966386554622,0.23214285714285715,0.09978991596638656,0.015756302521008403,0.04201680672268908,0.031512605042016806,0.01995798319327731,0.07142857142857142,0.008403361344537815,,2.7024794828264773,0.7812065947198468,0.4905722156211173,0.10795014808057125,21,1,,21
explain,True,365.0,0.8867235079171741,5.35931790499391,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10081903276131045,0.08268330733229329,0.04972698907956318,0.0,0.0,0.0,0.006435257410296412,0.018525741029641187,0.027301092043681748,0.04141291108404385,50.40714285714286,13.470782674772039,14.52053735443425,16.04488348530902,14.648724037487334,16.411542553191484,48.22391084093212,5.428571428571429,5.759308510638298,5.0,3.328518543144266,17.904761904761905,16.5,6.259505243682731,1.8710106382978724,2.0,1.133676958703553,752,343,0.45611702127659576,4399,42,0.6537289241465126,0.6473794288933277,11.033451381483788,61910.89057992976,75.40912372707643,0.0779537149817296,0.08647990255785627,0.03288672350791717,0.13032886723507917,0.0828258221680877,0.14007308160779536,0.20706455542021923,0.08404384896467722,0.0048721071863581,0.04628501827040195,0.031668696711327646,0.015834348355663823,0.040194884287454324,0.010962241169305725,0.0048721071863581,2.9273883313162754,0.7319828997257057,0.4773857125041211,0.0663316202817498,29,6,0.0036540803897685747,21
human,True,276.0,0.8643815201192251,5.879284649776453,671.0,0.0017035775127768314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004869411243913236,0.0033200531208499337,0.0,0.04769001490312966,29.52918996780207,16.79104706441645,15.626461121452799,19.1015133507646,16.09289834402979,20.043261231281196,53.244631962602014,5.571428571428571,6.447587354409317,5.0,4.264663263165432,14.30952380952381,14.5,6.281067907526309,2.2712146422628954,2.0,1.6361108126285069,601,339,0.5640599001663894,3945,42,0.6059810177582067,0.6186131708323955,9.436673127740503,12539.928692164784,18.688418319172555,0.05812220566318927,0.08047690014903129,0.026825633383010434,0.14157973174366617,0.07451564828614009,0.13412816691505217,0.21609538002980627,0.10432190760059612,0.01639344262295082,0.013412816691505217,0.026825633383010434,0.020864381520119227,0.07153502235469449,0.0029806259314456036,0.010432190760059613,2.7740395818921946,0.9000066154783222,0.4758196370048918,0.09266086351950718,19,3,0.0014903129657228018,25
continue,True,332.0,0.9157458563535912,6.321823204419889,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012216071769421645,0.0,0.0,0.0,0.0,0.0,0.00954380606986066,0.007635044855888528,0.0,0.015193370165745856,21.608667438352796,19.82938849385909,18.150783128065243,22.177444516268046,20.123419521654817,22.6888084464555,60.571816418875244,7.885714285714286,6.811463046757164,6.0,4.200379369644618,18.942857142857143,19.0,6.03297063592038,2.3755656108597285,2.0,1.6720053994081376,663,328,0.4947209653092006,4577,35,0.7537880425944048,0.761605666442351,11.400794059225642,89392.67826676107,123.47055009221143,0.05662983425414365,0.10082872928176796,0.03729281767955801,0.09806629834254144,0.04143646408839779,0.15469613259668508,0.2154696132596685,0.08425414364640885,0.015193370165745856,0.04281767955801105,0.034530386740331494,,0.09530386740331492,0.022099447513812154,,3.1850242609150503,0.7778536850422209,0.46523635770241045,0.05960308149622031,22,4,0.0013812154696132596,25
create,True,268.0,0.87248322147651,5.671140939597316,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009249743062692703,0.0,0.0,0.0,0.0,0.0,0.007708119218910586,0.01079136690647482,0.0,0.031879194630872486,33.786086356219386,16.703635815495932,15.355771981448406,17.520048236358157,16.41863973470003,18.962841121495327,51.463671992764546,5.903225806451613,6.20373831775701,5.0,3.8292510488441214,17.258064516129032,17.0,5.690783391479673,2.166355140186916,2.0,1.4700717717384972,535,296,0.5532710280373832,3380,31,0.6142239299913247,0.5996285024388083,7.942678915399141,2814.8912722331897,4.722971933277164,0.07718120805369127,0.07214765100671142,0.03859060402684564,0.1040268456375839,0.04865771812080537,0.11912751677852348,0.19966442953020133,0.10234899328859061,0.016778523489932886,0.04194630872483222,0.04697986577181208,0.02181208053691275,0.09228187919463088,0.013422818791946308,0.0050335570469798654,2.799602499096422,0.7083539505400268,0.4602972696052059,0.08122135586617042,21,4,,25
explain,True,303.0,0.9024725274725275,6.177197802197802,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06978096530335336,0.054274084124830396,0.024423337856173677,0.0,0.0,0.0,0.013568521031207599,0.014731537119596821,0.0,0.017857142857142856,25.94245171462356,18.89146321548134,17.587433788716663,21.47699844859966,19.041640809994284,21.902537764350445,58.526332979505185,7.27027027027027,6.693353474320242,5.0,4.146987906153938,17.89189189189189,18.0,6.852830481628322,2.3308157099697886,2.0,1.5723014860439575,662,341,0.5151057401812689,4497,37,0.7177096530795097,0.6957916745117733,10.500344992099532,36328.03339713568,49.90114477628528,0.061813186813186816,0.10164835164835165,0.01510989010989011,0.11538461538461539,0.07417582417582418,0.15796703296703296,0.20741758241758243,0.09065934065934066,0.019230769230769232,0.027472527472527472,0.034340659340659344,,0.07005494505494506,0.017857142857142856,0.006868131868131868,3.161429267559807,0.7755594953603929,0.4547008749075689,0.07099207519353057,27,1,,25
