persona,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,pos_prop_NOUN,pos_prop_AUX,pos_prop_VERB,pos_prop_DET,pos_prop_ADV,pos_prop_ADJ,pos_prop_PUNCT,pos_prop_PROPN,pos_prop_SCONJ,pos_prop_ADP,pos_prop_CCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_X,pos_prop_PRON,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,connectives,connectives_cap,pos_prop_SPACE,pos_prop_SYM,file,pos_prop_INTJ
continue,2.8151993003335067,0.6583306320297538,0.48272905737470145,0.04626497327849227,14.497191264207625,1977198.0302998764,3009.433836072871,0.8519358691715059,0.8488706827163697,True,211.0,0.8721461187214612,5.610350076103501,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09875382083235364,0.0,0.0,0.0,0.0,0.0,0.007053844345168116,0.04608511638843169,0.029155889960028214,0.015220700152207,17.06636363636366,17.586464646464652,17.64278748958908,20.36228956228956,20.797828282828284,18.967744107744107,70.26599326599327,11.681818181818182,0.273972602739726,0.0289193302891933,0.0928462709284627,0.0517503805175038,0.0289193302891933,0.1552511415525114,0.0943683409436834,0.0334855403348554,0.0106544901065449,0.1324200913242009,0.0350076103500761,0.0091324200913242,0.0182648401826484,0.0015220700152207,0.0182648401826484,6.0993265993265995,5.0,3.496303899931032,27.0,22.0,17.367681584954383,1.9191919191919191,1.0,1.2378168656132673,594,260,0.4377104377104377,3686,22,13,1,0.015220700152207,,18,
create,2.7569535940047927,0.610755046041819,0.4812683035687318,0.06090121916703399,18.101189071011166,72651825.21110044,88707.96729072093,0.8219035753497371,0.812421661729996,True,257.0,0.8669108669108669,5.626373626373627,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052967693463561234,0.021788129226145755,0.01314800901577761,0.01314800901577761,0.0,0.0,0.002629601803155522,0.021036814425244178,0.0,0.0,19.707582644628104,16.95189492325856,17.492344497675308,20.123494687131053,20.825814639905545,19.626170798898062,71.38311688311688,11.785714285714286,0.27106227106227104,0.0231990231990232,0.115995115995116,0.05128205128205128,0.03785103785103785,0.13553113553113552,0.10866910866910867,0.028083028083028084,0.01098901098901099,0.12942612942612944,0.03418803418803419,0.013431013431013432,0.020757020757020756,0.002442002442002442,0.015873015873015872,6.2190082644628095,6.0,3.359575289214195,25.928571428571427,24.0,10.4057970499572,1.9008264462809918,1.0,1.1764794941613461,726,366,0.5041322314049587,4608,28,17,6,,0.001221001221001221,18,
explain,2.721564299776623,0.503804566978136,0.4715451017976391,0.05610288114085218,20.796029304235113,1075476121.544145,1340992.670254545,0.8492872753450947,0.8506561736265819,True,291.0,0.899002493765586,5.413965087281795,802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1055753262158956,0.09648082245947015,0.051008303677342826,0.051008303677342826,0.051008303677342826,0.02965599051008304,0.010873863187030448,0.0387504942665085,0.018386714116251483,0.0,23.551287983425453,15.595075966850828,16.450337484745926,18.66325966850829,17.615552486187845,17.513867403314908,62.956491712707184,9.125,0.2817955112219451,0.03117206982543641,0.10099750623441396,0.07481296758104738,0.034912718204488775,0.1259351620947631,0.09226932668329177,0.018703241895261846,0.014962593516209476,0.14214463840399003,0.04114713216957606,0.014962593516209476,0.007481296758104738,,0.018703241895261846,5.888121546961326,5.0,3.367856230220684,22.625,21.5,9.684878677608719,1.8950276243093922,1.0,1.2247573327393373,724,293,0.4046961325966851,4342,32,21,1,,,18,
human,3.2657029578049275,1.0147636754682337,0.4265283354705238,0.04766469321765432,17.16809288862287,28576432.242830776,42461.266334072476,0.7717786912213672,0.7531406340144929,True,231.0,0.8454680534918276,4.829123328380386,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008438818565400843,0.0,0.0,0.0,0.0,0.0,0.007383966244725738,0.009229957805907173,0.00949367088607595,0.007429420505200594,41.071707037518166,13.676538549705814,15.67906478429149,17.698815618552764,16.981146939711167,15.514024604569418,60.5915030182624,8.869565217391305,0.2823179791976226,0.03566121842496285,0.09063893016344725,0.06240713224368499,0.04011887072808321,0.0950965824665676,0.12332838038632987,0.041604754829123326,0.005943536404160475,0.09806835066864784,0.0549777117384844,0.01634472511144131,0.0014858841010401188,0.020802377414561663,0.02526002971768202,5.528998242530756,4.0,3.13598411352451,24.73913043478261,24.0,12.169875106730617,1.6625659050966608,1.0,0.9680417551330742,569,270,0.47451669595782076,3250,23,19,4,,0.004457652303120356,30,0.0014858841010401188
continue,2.8276330145239363,0.4971220532870733,0.46140135338379873,0.04757052552683622,14.82040326803077,2731614.182399393,4470.726976103753,0.8425674935181936,0.821398113084876,True,188.0,0.851063829787234,5.284779050736497,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046736502820306204,0.0166532366371206,0.0,0.0,0.0,0.0,0.012087026591458501,0.022562449637389202,0.022562449637389202,0.027823240589198037,30.230945935727817,14.29945103969754,16.355063828772558,18.596325141776937,17.16960302457467,17.781020793950855,64.07115311909263,9.08,0.27495908346972175,0.05073649754500818,0.12438625204582651,0.05237315875613748,0.022913256955810146,0.10474631751227496,0.1260229132569558,0.04582651391162029,0.0032733224222585926,0.10310965630114566,0.03764320785597381,0.011456628477905073,0.0016366612111292963,0.0016366612111292963,0.024549918166939442,5.948960302457467,5.0,3.304239680200061,21.16,20.0,6.862535974404798,1.833648393194707,1.0,1.0732712909121738,529,249,0.4706994328922495,3229,25,13,1,0.014729950900163666,,30,
create,3.072129681895409,0.6452166445520674,0.4684072424363729,0.05924636291864415,14.364563002983934,1731611.4432020748,2527.899917083321,0.8535576682341727,0.8625696102778116,True,190.0,0.8481751824817518,5.524087591240876,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02807179015186378,0.0,0.0,0.0,0.0,0.0,0.005522319374137137,0.011044638748274275,0.013115508513575702,0.030656934306569343,16.76509531772578,18.34892642140468,18.9813275721742,22.26100334448161,22.638511705685623,19.561806020066886,75.55217391304348,13.65,0.30802919708029197,0.027737226277372264,0.11824817518248175,0.03795620437956204,0.013138686131386862,0.10510948905109489,0.12116788321167883,0.052554744525547446,0.01167883211678832,0.10364963503649635,0.033576642335766425,0.014598540145985401,0.013138686131386862,0.00145985401459854,0.021897810218978103,6.182274247491639,6.0,3.3164059875039715,29.9,26.0,9.92924971989324,1.8879598662207357,1.0,1.110525284005743,598,321,0.5367892976588629,3784,20,13,4,0.014598540145985401,0.00145985401459854,30,
explain,2.9045965279236583,0.693141698163813,0.48133105782056435,0.058201826852640255,18.143352182752764,75780547.07280183,99580.21954376061,0.8324295138490612,0.8350911119154522,True,243.0,0.8672798948751642,5.300919842312746,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12374223934917576,0.0967672875187326,0.08220937700706486,0.08220937700706486,0.08220937700706486,0.06080068507814172,0.0074930421751231,0.015414258188824663,0.015414258188824663,0.005256241787122208,31.701238095238125,14.286492401215806,16.11434528070225,18.195825734549143,17.660663627152985,17.960668693009115,63.27071935157042,9.066666666666666,0.30749014454664914,0.02102496714848883,0.11957950065703023,0.052562417871222074,0.030223390275952694,0.08935611038107753,0.12089356110381078,0.030223390275952694,0.010512483574244415,0.12746386333771353,0.03679369250985545,0.01576872536136662,0.002628120893561104,0.006570302233902759,0.02759526938239159,5.97112462006079,5.0,3.284496919137764,21.933333333333334,20.5,8.977502746062267,1.8069908814589666,1.0,1.0622621972002688,658,298,0.45288753799392095,4034,30,33,4,,0.001314060446780552,30,
human,3.8054286338663683,1.3511817153274641,0.44515228860976785,0.06323498113100588,34.981879840444385,1557533445887066.2,1199024977588.1958,0.7806279339960643,0.7700378117037983,True,433.0,0.8306389530408006,4.765973826020016,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05500413564929694,0.022883926109732562,0.01213123793768955,0.007168458781362007,0.0,0.0,0.010476978218913703,0.013096222773642129,0.013234077750206782,0.02617397998460354,37.240127842734154,14.339325452910192,16.254835142202733,18.46328322412095,17.124592059617108,15.395064456721915,61.81198338258598,9.232558139534884,0.2317167051578137,0.04003079291762895,0.0800615858352579,0.057736720554272515,0.04003079291762895,0.0962278675904542,0.13856812933025403,0.08468052347959969,0.009237875288683603,0.12548113933795227,0.036181678214010776,0.006928406466512702,0.007698229407236336,0.024634334103156273,0.020015396458814474,5.504604051565377,4.0,3.173827850183227,25.25581395348837,23.0,13.056394714550065,1.701657458563536,1.0,1.001535201217003,1086,447,0.4116022099447514,6191,43,36,4,,0.0007698229407236335,24,
continue,2.765559844872796,0.7286521175120058,0.49329880398319403,0.05997218005459767,27.53196393873864,905690921681.2383,772115022.7461537,0.8286141494046086,0.8177478945917553,True,421.0,0.9121909633418585,5.788576300085252,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07971475869094613,0.03896600025467974,0.02877881064561314,0.01731822233541322,0.01731822233541322,0.01731822233541322,0.02674137272379982,0.04456895453966637,0.016554183114733223,0.010230179028132993,20.324287075261992,16.090766910130203,17.681878743213826,20.504001270244522,19.359031438551916,19.586417910447754,71.12940616068593,11.02127659574468,0.3103154305200341,0.05115089514066496,0.10656436487638533,0.0639386189258312,0.0247229326513214,0.11082693947144075,0.08184143222506395,0.029838022165387893,0.01278772378516624,0.1466325660699062,0.03495311167945439,0.005967604433077579,0.0017050298380221654,0.005115089514066497,0.01278772378516624,6.2388059701492535,6.0,3.227514880776849,22.80851063829787,23.0,8.240115414065563,1.9309701492537314,2.0,1.0495609383394742,1072,383,0.3572761194029851,6790,47,22,6,,0.0008525149190110827,24,
create,2.854883807486545,0.5845006910959485,0.4806131598077812,0.06242513855422112,24.91092799004326,65868620067.21704,60764409.65610428,0.8168585352800988,0.8351804171171453,True,364.0,0.8828413284132841,5.726937269372693,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11090883629743734,0.08724268309760538,0.06525696681137096,0.04397143257246884,0.04397143257246884,0.029967791625822714,0.00546141996919199,0.007001820473323064,0.014563786584511972,0.03044280442804428,17.806509922346862,17.15635030198447,18.8835069273197,22.117946505608288,20.844779443485763,19.791516393442617,73.73748921484038,12.342105263157896,0.27490774907749077,0.03874538745387454,0.12084870848708487,0.05996309963099631,0.02029520295202952,0.12638376383763839,0.09132841328413284,0.023062730627306273,0.011992619926199263,0.13191881918819187,0.03874538745387454,0.00922509225092251,0.005535055350553505,0.0018450184501845018,0.025830258302583026,6.248975409836065,6.0,3.3654614716897457,25.68421052631579,25.5,6.813706245339898,1.9262295081967213,2.0,1.0895782970299908,976,369,0.3780737704918033,6208,38,15,4,0.013837638376383764,0.005535055350553505,24,
explain,2.9823417230598843,0.7189850454532759,0.4988258464409531,0.046842334121976255,26.245564429998137,250209506534.33176,238977561.1598202,0.8319133552345069,0.8314791272083918,True,359.0,0.8691499522445081,5.155682903533906,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06781279847182425,0.0536453358802929,0.04711875198981216,0.036612543775867555,0.02355937599490608,0.02355937599490608,0.0071633237822349575,0.007640878701050621,0.009073543457497613,0.03247373447946514,35.91207123411979,14.317184664246827,15.936760916728499,18.001179673321236,17.573726746823958,16.43676724137931,63.86070780399274,9.631578947368421,0.271251193887297,0.021967526265520534,0.1069723018147087,0.08118433619866285,0.027698185291308502,0.08978032473734479,0.11174785100286533,0.05348615090735435,0.014326647564469915,0.1346704871060172,0.03247373447946514,0.012416427889207259,0.0028653295128939827,,0.024832855778414518,5.688577586206897,5.0,3.179439423185244,24.42105263157895,24.5,6.960911838890711,1.7273706896551724,1.0,1.0075281208548559,928,357,0.38469827586206895,5398,38,25,5,0.014326647564469915,,24,
human,3.4386946701286782,1.1902508810169932,0.43276809426817975,0.06147162957248064,17.531355272669828,41093284.529350005,57553.61978900561,0.7310972013934092,0.6903194412589073,False,212.0,0.8165266106442577,4.61344537815126,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818416968442835,0.12700465597516813,0.11148473874806002,0.09544749094671495,0.05069839627521987,0.05069839627521987,0.013450594930160372,0.016813243662700466,0.017071908949818936,0.008403361344537815,39.076129770428906,14.170905735587215,16.01378924563265,18.189148889052927,16.715587214881523,14.680339558573856,58.54587731601092,8.434782608695652,0.22549019607843138,0.03361344537815126,0.07282913165266107,0.056022408963585436,0.03221288515406162,0.13445378151260504,0.13585434173669467,0.09803921568627451,0.0014005602240896359,0.11484593837535013,0.03081232492997199,0.012605042016806723,0.015406162464985995,0.023809523809523808,0.011204481792717087,5.380305602716469,4.0,3.0919171543379833,25.608695652173914,25.0,14.008504033450484,1.6757215619694397,1.0,0.9829296999978168,589,250,0.4244482173174873,3294,23,12,1,0.0014005602240896359,,32,
continue,2.8851945380258166,0.8430846832704757,0.4885433350021546,0.07843415662988382,15.547473054515404,5651734.5415655635,8589.26222122426,0.8311278897783031,0.8254503363912756,True,232.0,0.8495440729483282,4.875379939209727,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11252992817238627,0.09922851822293163,0.05027932960893855,0.03564777866453844,0.03564777866453844,0.03564777866453844,0.006384676775738229,0.01596169193934557,0.02154828411811652,0.0182370820668693,44.22017445213382,13.074472318339101,15.247664890283005,17.107381776239908,16.092929642445213,14.78193771626297,55.74423298731257,7.625,0.21580547112462006,0.03951367781155015,0.09878419452887538,0.06534954407294832,0.034954407294832825,0.1276595744680851,0.10638297872340426,0.0790273556231003,0.010638297872340425,0.12310030395136778,0.0243161094224924,0.013677811550151976,0.022796352583586626,,0.0243161094224924,5.4100346020761245,5.0,3.0695011032778843,24.083333333333332,24.5,9.690702875551507,1.6332179930795847,1.0,0.9303069167750138,578,269,0.46539792387543255,3208,24,11,2,0.013677811550151976,,32,
create,3.1998318370766383,0.7882870875165997,0.4800929835776723,0.07603541969720291,15.772918054778675,7080945.874067937,9172.209681435152,0.8535973900242856,0.8391627470652262,False,204.0,0.8652849740932642,5.397668393782383,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105699481865285,0.18818652849740933,0.16269430051813472,0.11419689119170985,0.09637305699481866,0.09637305699481866,0.027979274611398965,0.015544041450777202,0.011606217616580311,0.0051813471502590676,20.249084569732958,18.807005934718102,19.236613355574164,22.916201780415435,23.854703264094958,18.81976261127596,73.4626112759644,13.4,0.2694300518134715,0.023316062176165803,0.11398963730569948,0.038860103626943004,0.023316062176165803,0.13989637305699482,0.10492227979274611,0.08419689119170984,0.0038860103626943004,0.12046632124352331,0.02849740932642487,0.015544041450777202,0.007772020725388601,0.010362694300518135,0.014248704663212436,6.037091988130563,5.0,3.25432209760809,33.7,29.0,17.961347388211163,1.801186943620178,1.0,1.015721411521681,674,289,0.4287833827893175,4167,20,11,2,,0.0012953367875647669,32,
explain,2.8184086418050334,0.692913677965004,0.4727867023227181,0.07633708990374007,17.392386637426384,35761649.61669446,48261.33551510723,0.8098475072118971,0.8003831287989249,True,273.0,0.8960863697705803,5.2645074224021595,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06580390436499232,0.02917306426847993,0.014476858960298312,0.0,0.0,0.0,0.012064049133581925,0.014038166264531696,0.008554507567449002,0.005398110661268556,36.42799812030077,14.078515037593984,16.439396014739867,18.642857142857146,17.52927067669173,16.765894736842103,60.59210526315789,8.75,0.23481781376518218,0.033738191632928474,0.12010796221322537,0.0796221322537112,0.029689608636977057,0.12685560053981107,0.09446693657219973,0.059379217273954114,0.024291497975708502,0.1241565452091768,0.022941970310391364,0.009446693657219974,0.008097165991902834,,0.032388663967611336,5.750375939849624,5.0,3.157652693910614,23.75,22.0,10.18270592720815,1.7293233082706767,1.0,1.0002091476690187,665,294,0.4421052631578947,3901,28,16,0,,,32,
human,3.8171279481637477,1.7428473938268991,0.43540222953829,0.06244286844642062,14.52969340835936,2042516.9582188602,3376.061087965058,0.7014180459082127,0.7348328600911533,True,226.0,0.8132231404958677,4.507438016528925,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019925280199252802,0.00809464508094645,0.00809464508094645,0.0,0.0,0.0,0.012453300124533,0.015566625155666251,0.0112079701120797,0.019834710743801654,46.7158785582634,13.46402826131477,15.283047636792528,17.51365963547,16.25110178169158,13.260856031128409,59.542903952488224,8.789473684210526,0.2066115702479339,0.047933884297520664,0.09421487603305785,0.06942148760330578,0.03471074380165289,0.09752066115702479,0.12231404958677686,0.05619834710743802,0.0049586776859504135,0.11239669421487604,0.04462809917355372,0.01652892561983471,0.021487603305785124,0.024793388429752067,0.03140495867768595,5.128404669260701,4.0,3.156589455091327,27.05263157894737,28.0,12.955282134328662,1.5680933852140078,1.0,0.9604197480510889,514,250,0.48638132295719844,2727,19,14,3,0.01487603305785124,,26,
continue,2.72432989339094,0.3725825405615863,0.465374090037115,0.054967678564177586,14.953800876831645,3121427.1554898503,5202.378592483084,0.8604787290096283,0.853966236114502,True,246.0,0.8783333333333333,4.796666666666667,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09372236958443855,0.0789861479516652,0.07073386383731212,0.0,0.0,0.0,0.03183023872679045,0.01650456822870616,0.02475685234305924,0.018333333333333333,50.48502877237854,12.093539002557545,13.981356848031755,15.56381074168798,14.829211956521739,13.451029411764704,56.55658567774936,7.782608695652174,0.235,0.051666666666666666,0.13,0.07666666666666666,0.02666666666666667,0.10333333333333333,0.09333333333333334,0.018333333333333333,0.015,0.13833333333333334,0.03666666666666667,0.018333333333333333,0.01,,0.03333333333333333,5.1875,5.0,2.8558746857290913,23.652173913043477,22.0,7.387467034589432,1.5643382352941178,1.0,0.8742098972331617,544,247,0.4540441176470588,2878,23,10,2,0.013333333333333334,,26,
create,2.876832945129919,0.7179100209677968,0.46739859117518434,0.05111974097393491,17.348380148030973,34222030.04545491,45147.79689373999,0.8095862710475922,0.790083771571517,True,265.0,0.8680738786279684,5.240105540897098,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036709134096307494,0.0,0.0,0.0,0.0,0.0,0.028503562945368172,0.025696393867415245,0.03627726193046858,0.0013192612137203166,36.12615698937023,14.650913818722142,16.146526854915564,18.377620299462798,18.70853354669105,17.0084398216939,67.63795862384272,10.807692307692308,0.24538258575197888,0.036939313984168866,0.13984168865435356,0.06596306068601583,0.03562005277044855,0.09102902374670185,0.10422163588390501,0.040897097625329816,0.013192612137203167,0.1279683377308707,0.029023746701846966,0.0158311345646438,0.017150395778364115,0.010554089709762533,0.025065963060686015,5.774145616641902,6.0,3.0287552388357484,25.884615384615383,26.5,9.480047561861065,1.7072808320950965,1.0,0.9608489961212957,673,326,0.48439821693907875,3972,26,14,5,,0.0013192612137203166,26,
explain,2.7838563893565165,0.6262101500583629,0.4870368757161842,0.0687239883477931,17.156227285005503,28239359.36637974,38058.43580374628,0.8654900065490178,0.8478488546830637,True,286.0,0.8962264150943396,5.335579514824798,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04417496751840624,0.02252057167605024,0.0,0.0,0.0,0.0,0.0097444781290602,0.01104374187960156,0.015591165006496318,0.0,35.65829341317368,14.008118934544708,15.59103495243097,17.47726615734049,17.465879103861248,17.094670658682634,64.65124922568657,9.586206896551724,0.26819407008086255,0.0431266846361186,0.14555256064690028,0.07412398921832884,0.025606469002695417,0.08221024258760108,0.0889487870619946,0.029649595687331536,0.018867924528301886,0.12533692722371967,0.04177897574123989,0.016172506738544475,0.008086253369272238,,0.03234501347708895,5.812874251497006,5.0,3.1460481059237027,23.03448275862069,23.0,7.246796003660394,1.7470059880239521,1.0,0.9956823044832873,668,311,0.4655688622754491,3959,29,16,3,,,26,
human,2.936796677355908,1.22763041203559,0.46041159938986903,0.06103583946980831,25.11492708316443,80774493906.42542,79268394.41258627,0.6219075156582726,0.701042633822986,True,381.0,0.8498527968596663,4.801766437684004,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01597777005904828,0.01597777005904828,0.007641542202153525,0.007641542202153525,0.0,0.0,0.01528308440430705,0.019103855505383814,0.012504341785342132,0.004906771344455349,40.25862748105658,13.559326318372857,15.374374764334775,17.242826026934996,15.896574531398592,14.692849035187283,58.884590606497525,8.35135135135135,0.24828263002944062,0.052011776251226695,0.09813542688910697,0.06771344455348381,0.0323846908734053,0.0873405299313052,0.09421000981354269,0.047105004906771344,0.014720314033366046,0.11089303238469088,0.0323846908734053,0.03140333660451423,0.018645731108930325,0.03925417075564279,0.02551521099116781,5.39727582292849,4.0,3.1397552378224693,23.81081081081081,24.0,14.105467289341886,1.6833144154370034,1.0,0.9768284301555652,881,356,0.40408626560726446,4893,37,17,7,,,27,
continue,2.754549139401429,0.4135019225605591,0.4689240768252997,0.06535610733825867,15.713339222417448,6671392.871599912,9612.958028241948,0.8528813962583188,0.8412591104324048,True,237.0,0.8760806916426513,5.453890489913545,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03752001830244795,0.024250743536948068,0.0,0.0,0.0,0.0,0.02059025394646534,0.009151223976206819,0.019217570350034317,0.01729106628242075,34.468677536231894,13.961414193696807,15.673006389159639,17.567080745341617,17.805517598343684,18.003349436392906,64.85167931907063,9.464285714285714,0.2723342939481268,0.027377521613832854,0.13544668587896252,0.05763688760806916,0.03170028818443804,0.09798270893371758,0.10230547550432277,0.03890489913544669,0.01585014409221902,0.10518731988472622,0.03602305475504323,0.01729106628242075,0.021613832853025938,,0.024495677233429394,5.975845410628019,6.0,3.2572569002067238,22.178571428571427,21.5,4.77383921140276,1.7713365539452497,1.0,1.0305555547692427,621,308,0.49597423510466987,3785,28,14,4,0.01440922190201729,0.001440922190201729,27,
create,3.136823139260761,0.7693625377603109,0.47650935852267506,0.062272720885300135,20.25626008389466,626876483.9491488,699638.9329789607,0.829736305475235,0.8250209564963976,True,277.0,0.8426339285714286,5.270089285714286,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11546920821114369,0.06066715542521994,0.06066715542521994,0.047653958944281524,0.028592375366568914,0.028592375366568914,0.005498533724340176,0.02437683284457478,0.021077712609970673,0.0234375,28.09464686208932,16.812634271099743,17.607364199508492,20.57296871926028,21.32638992720834,17.819130434782604,73.17155223293331,12.961538461538462,0.26450892857142855,0.044642857142857144,0.10491071428571429,0.06473214285714286,0.015625,0.1015625,0.11272321428571429,0.07142857142857142,0.0033482142857142855,0.11160714285714286,0.029017857142857144,0.0234375,0.018973214285714284,,0.012276785714285714,5.884910485933504,6.0,3.068618895029737,30.076923076923077,24.5,12.86295538753731,1.751918158567775,1.0,0.964770835836416,782,327,0.41815856777493604,4722,26,10,1,0.020089285714285716,0.0011160714285714285,27,
explain,2.7356233844360833,0.5340572858764304,0.478746238981797,0.059091396184485244,21.92116451063029,3313147598.6507215,3419140.968679795,0.8033154167627033,0.8100803575000247,False,342.0,0.9040247678018576,5.4757481940144475,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500567169016367,0.07859342083941015,0.04326689353427322,0.03613676875708961,0.03613676875708961,0.01750121536217793,0.019445794846864366,0.024955436720142603,0.02009398800842651,0.0010319917440660474,31.068541849191064,14.51870159453303,16.25854119731857,18.390094036563283,17.791364698323697,17.796856492027334,64.54015536475674,9.461538461538462,0.30030959752321984,0.02786377708978328,0.13312693498452013,0.06604747162022703,0.03199174406604747,0.09081527347781218,0.08771929824561403,0.034055727554179564,0.016511867905056758,0.1197110423116615,0.04024767801857585,0.017543859649122806,0.008255933952528379,,0.02476780185758514,5.937357630979498,6.0,3.267768088442777,22.512820512820515,20.0,8.802306792268732,1.8075170842824602,1.0,1.0535061254278735,878,328,0.3735763097949886,5306,39,21,8,,0.0010319917440660474,27,
human,3.2313453648019044,1.2896894503222631,0.4351891576753635,0.07895274212004008,20.51010037454223,808022428.8212318,1060396.8882168396,0.6558656971901655,0.7176529538852198,True,251.0,0.8241469816272966,4.745406824146982,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04677533664068037,0.007087172218284904,0.0,0.0,0.0,0.0,0.01889912591542641,0.023623907394283016,0.01700921332388377,0.0026246719160104987,45.63367088607595,12.308360977738982,13.842961372877724,15.17293758184199,15.446077040593629,15.274810126582278,57.552597119161945,7.793103448275862,0.25984251968503935,0.051181102362204724,0.1089238845144357,0.05774278215223097,0.031496062992125984,0.07611548556430446,0.1325459317585302,0.05643044619422572,0.007874015748031496,0.1036745406824147,0.031496062992125984,0.01968503937007874,0.005249343832020997,0.03543307086614173,0.02230971128608924,5.515822784810126,5.0,3.043940279356837,21.79310344827586,19.0,15.14386027939086,1.643987341772152,1.0,0.9652975142302035,632,283,0.4477848101265823,3616,29,12,3,,,33,
continue,2.935542281917137,0.6248236053733331,0.4722731420551945,0.0693019148883187,15.12388776505776,3700164.2371852407,5385.974144374441,0.8534605282324331,0.858683487543693,True,224.0,0.8791848617176128,5.423580786026201,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050255932992089344,0.03815728245695672,0.0,0.0,0.0,0.0,0.013959981386691484,0.025127966496044672,0.019776640297812936,0.01455604075691412,37.009747557003266,13.544879013494647,15.151101081350806,16.849604467194045,17.55648441135412,17.833289902280125,64.7624476500698,9.392857142857142,0.30858806404657935,0.03056768558951965,0.12081513828238719,0.040756914119359534,0.040756914119359534,0.08151382823871907,0.10043668122270742,0.039301310043668124,0.013100436681222707,0.10334788937409024,0.033478893740902474,0.02911208151382824,0.001455604075691412,,0.042212518195050945,5.949511400651466,5.0,3.1621321233988526,21.928571428571427,22.0,6.256017511327859,1.744299674267101,1.0,0.9859394640685155,614,294,0.4788273615635179,3726,28,20,3,0.01455604075691412,,33,
create,2.9591548811406705,0.905381440293292,0.5006581455949115,0.04779331733690422,13.667406630319874,862341.489165191,1255.2277862666535,0.8648847670931565,0.8642197168535657,True,206.0,0.8922852983988355,5.756914119359534,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09843646773838362,0.031270645232327685,0.0,0.0,0.0,0.0,0.026425897379431844,0.013873596124201719,0.014974675181678044,0.013100436681222707,14.49354838709678,18.93903225806452,18.826163371853983,22.14193548387097,23.598661290322582,20.108967741935484,78.90322580645162,14.85,0.35662299854439594,0.018922852983988356,0.1222707423580786,0.048034934497816595,0.027656477438136828,0.07860262008733625,0.08879184861717612,0.026200873362445413,0.008733624454148471,0.13828238719068414,0.021834061135371178,0.024745269286754003,0.001455604075691412,0.001455604075691412,0.026200873362445413,6.269354838709678,6.0,3.372569074817011,31.0,27.0,16.36459593146131,1.9016129032258065,2.0,1.0932331356420575,620,291,0.4693548387096774,3955,20,14,1,0.010189228529839884,,33,
