persona,entropy,perplexity,per_word_perplexity,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,pos_prop_ADV,pos_prop_AUX,pos_prop_VERB,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_ADP,pos_prop_ADJ,pos_prop_NOUN,pos_prop_DET,pos_prop_PROPN,pos_prop_CCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_X,pos_prop_PRON,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,connectives,connectives_cap,pos_prop_SPACE,file
continue,13.419245705868525,672828.4723060069,756.8374266659246,9.805891848264707,21.910337874170995,19.454632303725962,24.80503077014997,22.475962239349947,25.607678795483057,67.2823385313975,9.166666666666666,0.07536557930258718,0.048368953880764905,0.07761529808773904,0.10123734533183353,0.024746906636670417,0.10236220472440945,0.10123734533183353,0.23959505061867267,0.11586051743532058,0.008998875140607425,0.03937007874015748,0.013498312710911136,0.0044994375703037125,0.0022497187851518562,0.02924634420697413,3.0875690138044227,0.806017397966856,0.4819567787424809,0.06455282443594193,0.7423591489290319,0.7020189974457025,7.307402760351318,6.0,4.861144218836614,18.976190476190474,19.0,6.397499865974785,2.550815558343789,2.0,1.7926351385974642,797,353,0.44291091593475534,5916,42,True,367.0,0.8773903262092239,6.6546681664791905,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12028725314183124,0.06433273488928785,0.046379413524835426,0.03201675643327349,0.013165769000598444,0.0,0.0062836624775583485,0.014213046080191503,0.005385996409335727,0.043869516310461196,35,9,0.015748031496062992,41
create,11.359817100219491,85803.67358362813,101.54280897470784,25.200240041520686,18.872872101720265,18.036548138430668,22.250012465719273,19.864622911992022,22.770732984293186,62.0386437297432,7.976190476190476,0.04970414201183432,0.04497041420118343,0.08284023668639054,0.09585798816568047,0.008284023668639054,0.11597633136094675,0.09349112426035502,0.24378698224852072,0.13254437869822486,0.015384615384615385,0.03431952662721893,0.014201183431952662,0.0035502958579881655,,0.03195266272189349,2.863904288344749,0.7761291111095202,0.48279719262375514,0.06078431644331543,0.5120832918257248,0.5459585023112595,6.8363874345549736,6.0,4.3595817966311285,18.19047619047619,17.5,7.19536257810442,2.319371727748691,2.0,1.489963498986008,764,331,0.43324607329842935,5305,42,True,344.0,0.8698224852071006,6.27810650887574,845.0,0.0,0.0,0.06382978723404255,0.0,0.004655029093931837,0.0,0.05170407315045719,0.045386533665835414,0.02061512884455528,0.0,0.0,0.0,0.0059850374064837905,0.02493765586034913,0.018453865336658354,0.04497041420118343,26,5,0.033136094674556214,41
explain,11.165064931196806,70619.7360027664,92.4342094277047,25.608635394456286,18.86417101147028,18.243605946275583,22.135140771637126,19.764882168925965,21.899036496350366,64.2429614181439,8.742857142857142,0.04842931937172775,0.04581151832460733,0.07722513089005235,0.10340314136125654,0.02617801047120419,0.12172774869109948,0.08376963350785341,0.25523560209424084,0.13481675392670156,0.006544502617801047,0.031413612565445025,0.009162303664921465,0.007853403141361256,0.003926701570680628,0.031413612565445025,3.3416034765420615,0.9265177234249086,0.46995703115410276,0.07787262691266297,0.6607805974781513,0.6488959089373098,6.668613138686132,6.0,3.9849672232085362,19.571428571428573,19.0,6.451071735038469,2.272992700729927,2.0,1.376523901369537,685,267,0.3897810218978102,4647,35,True,345.0,0.8835078534031413,6.082460732984293,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423716012084592,0.13444108761329304,0.12179003021148037,0.10215256797583082,0.060234138972809666,0.060234138972809666,0.013595166163141994,0.021714501510574018,0.013028700906344412,0.032722513089005235,18,4,0.013089005235602094,41
human,7.992351344288227,2958.244639725548,5.144773286479214,6.273469387755114,25.66288843813388,22.41755141528993,27.020906017579446,25.785524002704527,21.728113590263693,73.23177822853279,13.266666666666667,0.08695652173913043,0.04,0.05217391304347826,0.12695652173913044,0.01565217391304348,0.11826086956521739,0.10260869565217391,0.1826086956521739,0.11826086956521739,0.08521739130434783,0.020869565217391306,0.01217391304347826,0.01391304347826087,0.006956521739130435,0.01391304347826087,4.3100528006495065,1.1651810986197182,0.43162000462119887,0.05313939380326502,0.6469426474400929,0.639172946031277,6.535496957403651,5.0,4.0485463805704,32.86666666666667,30.0,17.925277000804076,2.40973630831643,2.0,1.7612191896283018,493,283,0.5740365111561866,3303,15,True,220.0,0.8365217391304348,5.746086956521739,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012644889357218124,0.0,0.0,0.0,0.0,0.0,0.01053740779768177,0.01185458377239199,0.011064278187565859,0.08347826086956522,16,3,0.0034782608695652175,7
continue,10.624602931997053,41134.51923313763,54.05324472160004,24.022643818849474,20.045916666666667,17.994790498594405,21.787142857142857,18.974241071428573,21.114583333333332,62.95,8.4,0.07752956636005257,0.04467805519053877,0.08804204993429698,0.10906701708278581,0.023653088042049936,0.09724047306176084,0.10249671484888305,0.21419185282522996,0.12483574244415244,0.024967148488830485,0.04336399474375821,0.017082785808147174,,0.006570302233902759,0.026281208935611037,3.4018807245130978,1.209158359819163,0.44856293387081003,0.07599720822884036,0.7145032155163148,0.7228024321975131,6.540178571428571,6.0,3.674419936925303,19.2,18.0,7.190469883314799,2.3854166666666665,2.0,1.6243941559879906,672,276,0.4107142857142857,4484,35,True,330.0,0.8830486202365309,5.892247043363994,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12820015515903802,0.10124127230411172,0.06516679596586501,0.051590380139643136,0.051590380139643136,0.008921644685802949,0.008727695888285493,0.0058184639255236615,0.004654771140418929,0.030223390275952694,26,3,,7
create,7.415663593646046,1661.8115701818,2.910353012577583,17.092983128834362,20.29022286821706,17.446625831563914,22.03139534883721,19.58424418604651,23.501550387596897,61.86143410852713,7.375,0.043782837127845885,0.040280210157618214,0.07005253940455342,0.09632224168126094,0.012259194395796848,0.11208406304728546,0.10683012259194395,0.24518388791593695,0.15411558669001751,0.0297723292469352,0.028021015761821366,0.014010507880910683,0.0035026269702276708,,0.021015761821366025,2.5514921102510826,0.8267321886103317,0.44694851560975146,0.11360143683453655,0.5428525229855892,0.4851381388803323,6.996124031007752,6.0,4.672198876461217,16.125,15.5,7.503124349229459,2.507751937984496,2.0,1.8950000471702668,516,278,0.5387596899224806,3665,32,True,225.0,0.8774080560420315,6.418563922942207,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04766490129995185,0.038517091959557055,0.0,0.0,0.0,0.0,0.007944150216658643,0.004333172845450169,0.010832932113625422,0.08756567425569177,15,5,0.02276707530647986,7
explain,10.643070449691717,41901.229522483656,56.16786799260544,20.7459298780488,20.398149764356784,18.432939080055544,22.41012393087799,19.425206842380874,21.336854599406532,62.10839588060743,8.382352941176471,0.08847184986595175,0.04691689008042895,0.08310991957104558,0.0938337801608579,0.028150134048257374,0.1193029490616622,0.0938337801608579,0.21715817694369974,0.11126005361930295,0.02680965147453083,0.03351206434316354,0.013404825737265416,0.010723860589812333,0.002680965147453083,0.030831099195710455,3.5724779013065557,0.9561994878532893,0.4676552188756573,0.08625409169132935,0.6695252535018054,0.662354295141995,6.56973293768546,6.0,3.8227071349577577,19.823529411764707,19.5,7.834578663678746,2.394658753709199,2.0,1.6446211091767557,674,334,0.49554896142433236,4500,34,True,331.0,0.8900804289544236,6.032171581769437,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955143078112916,0.0,0.0,0.0,0.0,0.0,0.012761020881670533,0.01160092807424594,0.01740139211136891,0.049597855227882036,33,9,,7
human,10.176940955235498,26289.922116294565,32.7396290364814,17.494013121924553,19.740137493389742,18.243605946275583,21.593981058602953,19.09155232921494,19.908912071535024,57.41267246766982,7.741935483870968,0.0460772104607721,0.043586550435865505,0.049813200498132,0.13449564134495642,0.0062266500622665,0.1295143212951432,0.0647571606475716,0.18679950186799502,0.099626400996264,0.1295143212951432,0.0273972602739726,0.0037359900373599006,0.033623910336239106,0.0224159402241594,0.0049813200498132005,3.249484383401218,0.7974878807463932,0.4829737631891062,0.08018266067218231,0.4797173927227656,0.4503629498528959,6.305514157973175,5.0,4.705067439364177,21.64516129032258,21.0,10.902939488510173,2.278688524590164,2.0,1.8061351174390459,671,320,0.47690014903129657,4355,31,True,260.0,0.7833125778331258,5.433374844333748,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05718270571827057,0.014544730025901575,0.007770472205618649,0.007770472205618649,0.0,0.0,0.018330344690177327,0.022912930862721656,0.01593943016537159,0.10336239103362391,9,1,0.017434620174346202,55
continue,13.837861136000889,1022602.223516097,1172.7089719221294,13.820142025357796,21.00576564430963,17.911378432372118,22.647747444107406,20.60416750926862,24.413695090439266,60.236939669700035,7.304347826086956,0.058486238532110095,0.06077981651376147,0.0768348623853211,0.10665137614678899,0.017201834862385322,0.10321100917431193,0.09403669724770643,0.22018348623853212,0.1341743119266055,0.03669724770642202,0.04472477064220184,0.016055045871559634,,0.008027522935779817,0.022935779816513763,3.0531935908993875,0.8733646124873558,0.473758616780081,0.06915028042821596,0.6326807934376929,0.6209078299050982,7.138242894056847,6.0,4.83209126119389,16.82608695652174,17.0,5.218297022834703,2.545219638242894,2.0,1.873215710072357,774,333,0.43023255813953487,5623,46,True,385.0,0.8876146788990825,6.448394495412844,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11091989987484356,0.07102628285356696,0.04693366708385482,0.028160200250312892,0.014392991239048811,0.014392991239048811,0.008448060075093867,0.004693366708385482,0.0037546933667083854,0.052752293577981654,25,4,,55
create,12.018468046801011,165788.48146464038,187.75592464851687,20.71247677081982,18.9000834914611,16.984544884274793,21.562302340290955,19.52091663504111,23.890116129032254,59.19607843137255,6.686274509803922,0.0464326160815402,0.0464326160815402,0.08154020385050963,0.12004530011325028,0.01925254813137033,0.09966024915062288,0.08607021517553794,0.25254813137032844,0.1347678369195923,0.030577576443941108,0.03737259343148358,0.009060022650056626,0.0056625141562853904,0.0056625141562853904,0.02491506228765572,2.7742908111111895,0.898076410578907,0.46675580259462734,0.07867513623480832,0.4643275282531977,0.5056129633544051,7.081290322580645,6.0,4.546232571386131,15.196078431372548,15.0,5.827654180607363,2.4206451612903224,2.0,1.669796076952398,775,373,0.48129032258064514,5596,51,True,359.0,0.8765571913929785,6.337485843714609,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051374705420267085,0.030636292223095052,0.014454045561665357,0.014454045561665357,0.014454045561665357,0.0,0.01728201099764336,0.00816967792615868,0.009426551453260016,0.0362400906002265,21,3,,55
explain,10.902382992578424,54305.61961621501,61.43169639843327,15.42485714285715,20.568259608411896,18.548980349730343,23.037756828619777,20.69382040125695,23.498781725888318,62.54363065022963,8.214285714285714,0.07239819004524888,0.06447963800904978,0.083710407239819,0.10633484162895927,0.023755656108597284,0.1323529411764706,0.08597285067873303,0.21266968325791855,0.0916289592760181,0.032805429864253395,0.023755656108597284,0.006787330316742082,0.011312217194570135,0.004524886877828055,0.029411764705882353,3.2582510198894648,0.9843013340194932,0.5002225334045575,0.07291363139108392,0.6804671183955379,0.6282689316663891,6.951776649746193,6.0,4.579551702713967,18.761904761904763,19.5,6.742931126847277,2.4441624365482233,2.0,1.7086459548411654,788,338,0.4289340101522843,5574,42,True,362.0,0.8619909502262444,6.3054298642533935,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075098814229249,0.08758893280632411,0.08094861660079052,0.06007905138339921,0.039841897233201584,0.025612648221343872,0.016126482213438736,0.0047430830039525695,0.01517786561264822,0.0757918552036199,27,4,0.01809954751131222,55
human,30.559842287936128,18705566848789.64,8911656431.057476,11.550789542559698,21.289212757087274,18.49072596562266,23.63963099157652,19.97173440372857,23.377543079488607,62.60102300423313,7.836538461538462,0.06765126250595521,0.05240590757503573,0.06812767984754645,0.13673177703668413,0.009528346831824679,0.09433063363506432,0.12196283944735588,0.20867079561696045,0.11910433539780849,0.034778465936160075,0.040495474035254886,0.005717008099094807,0.007622677465459742,0.004764173415912339,0.0281086231538828,3.1358374287642143,1.2231634314131759,0.4346170832663462,0.09287206748546545,0.545798233267173,0.541089841840314,6.953863257365203,6.0,4.357889515413387,17.298076923076923,16.0,9.936219494366894,2.553640911617565,2.0,1.8423970013031206,1799,749,0.4163424124513619,12810,104,True,770.0,0.8480228680323963,6.102906145783707,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03450400492914356,0.015335113301841582,0.0073937153419593345,0.0017799685082494695,0.0,0.0,0.008215239268843705,0.0037653179982200316,0.0024645717806531116,0.15340638399237733,58,7,,69
continue,14.856262907436275,2831346.375189793,3202.88051492058,2.791980687706058,23.659622920938705,19.355895915454727,25.049031670084304,23.39994873547505,27.21318295739348,66.38197767145135,8.75,0.04638009049773756,0.032805429864253395,0.07239819004524888,0.09728506787330317,0.006787330316742082,0.10407239819004525,0.11425339366515837,0.2680995475113122,0.1493212669683258,0.006787330316742082,0.048642533936651584,0.007918552036199095,,,0.029411764705882353,2.953325057503299,0.8365179837946707,0.45176582334516,0.10450558595787343,0.6525872491170154,0.6306439168041661,7.5927318295739346,6.0,5.037781795523967,18.136363636363637,17.0,6.933420083161468,2.726817042606516,2.0,1.9628268817012615,798,368,0.46115288220551376,6145,44,True,359.0,0.8868778280542986,6.951357466063349,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06885577896716331,0.023144799652828004,0.009836539852451903,0.0,0.0,0.0,0.006075509908867351,0.014320844785187328,0.009547229856791552,0.08144796380090498,19,7,0.01583710407239819,69
create,13.281699741937476,586366.1729570413,619.1828647909623,25.873417721518962,17.892726066350715,16.72015441825615,20.164322274881517,17.664063981042652,20.715213270142176,56.216492890995255,6.64,0.04963041182682154,0.044350580781414996,0.0781414994720169,0.10665258711721225,0.011615628299894404,0.09714889123548047,0.07708553326293559,0.24392819429778248,0.133051742344245,0.01900739176346357,0.03695881731784583,0.01689545934530095,0.022175290390707498,0.0021119324181626186,0.028511087645195353,2.7813856590343202,0.7895027948390095,0.45320757659005523,0.09241865464180547,0.5649206577134984,0.5505930964912599,6.508293838862559,5.0,4.333674756997889,16.88,18.0,5.8434236539891575,2.279620853080569,2.0,1.632754729868017,844,393,0.4656398104265403,5596,50,True,373.0,0.8468848996832101,5.909186906019007,947.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.054745098039215685,0.04909803921568628,0.04549019607843137,0.04549019607843137,0.02603921568627451,0.02603921568627451,0.008,0.005647058823529412,0.01223529411764706,0.07602956705385427,15,6,0.03273495248152059,69
explain,12.04666177321963,170529.19167482352,197.8296887178927,13.829476584022046,20.26939902352419,18.171459921235762,23.29339843172067,19.00641515017015,22.490226364846873,63.16026039354934,7.7555555555555555,0.07076566125290024,0.06728538283062645,0.08120649651972157,0.12877030162412992,0.015081206496519721,0.08236658932714618,0.12180974477958237,0.2122969837587007,0.10208816705336426,0.010440835266821345,0.04176334106728538,0.008120649651972157,0.002320185614849188,0.00580046403712297,0.037122969837587005,3.0490471820839593,0.8588885539201575,0.4559709264624763,0.0605307841323047,0.5927637050944295,0.6084657716889714,6.813581890812251,6.0,4.033465444869751,16.68888888888889,16.0,7.375099915623659,2.4873501997336884,2.0,1.6463775459570378,751,389,0.5179760319573902,5228,45,True,332.0,0.8561484918793504,6.064965197215777,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009410183162493698,0.0,0.0,0.0,0.0,0.0,0.005545286506469501,0.0033607797008906068,0.0,0.1136890951276102,28,1,0.012761020881670533,69
human,16.83535010172897,20488003.992445156,18051.10483915873,8.738943381567452,22.665632748881226,20.02201630818518,24.661443278800775,23.90069473993104,25.647739221871714,67.43699410657081,10.023255813953488,0.06784140969162995,0.039647577092511016,0.05991189427312775,0.14185022026431718,0.00881057268722467,0.10837004405286343,0.0960352422907489,0.23083700440528634,0.12246696035242291,0.04581497797356828,0.04317180616740088,0.007048458149779736,0.0026431718061674008,0.007048458149779736,0.018502202643171806,3.4758843929231547,1.6977214577306057,0.4314309838215031,0.0984694464405243,0.5336178684429753,0.5311721928599404,7.276550998948475,6.0,5.675251777817062,22.11627906976744,21.0,12.31412367846903,2.5110410094637223,2.0,1.8923816686973307,951,470,0.4942166140904311,7104,43,True,409.0,0.8325991189427313,6.259030837004405,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014275074478649454,0.014275074478649454,0.014275074478649454,0.014275074478649454,0.011047666335650446,0.011047666335650446,0.00893743793445879,0.011171797418073486,0.009682224428997022,0.038766519823788544,26,4,,82
continue,16.200035463831707,10853904.813292773,10249.20190112632,23.294949494949492,18.903374889910953,17.519613939903103,21.78327429298366,19.44803796849007,22.936663078579112,61.132028574224485,7.472727272727273,0.05854579792256846,0.044381491973559964,0.08498583569405099,0.12275731822474033,0.012275731822474031,0.09348441926345609,0.10953729933899906,0.20018885741265344,0.12275731822474033,0.031161473087818695,0.04154863078375826,0.01794145420207743,0.0113314447592068,0.0018885741265344666,0.030217186024551465,2.98970035016079,0.7052904895625661,0.46641055445348034,0.08794561779858528,0.591251085753794,0.5939770948212102,6.8858988159311085,5.0,4.44435822071843,16.89090909090909,16.0,5.2246712894348315,2.364908503767492,2.0,1.629020989259377,929,362,0.38966630785791173,6527,55,False,416.0,0.8498583569405099,6.163361661945231,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24652918183043537,0.22226715190726512,0.20851866828413532,0.1854697398571236,0.1854697398571236,0.14745922631082356,0.006874241811564901,0.0040436716538617065,0.007413398032079795,0.039660056657223795,21,5,0.0169971671388102,82
