persona,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_ADP,pos_prop_AUX,pos_prop_ADJ,pos_prop_PART,pos_prop_VERB,pos_prop_NOUN,pos_prop_ADV,pos_prop_PUNCT,pos_prop_CCONJ,pos_prop_DET,pos_prop_NUM,pos_prop_PRON,pos_prop_SCONJ,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_SYM,pos_prop_X,pos_prop_INTJ
continue,16.83770241988622,20536255.024882894,27200.337781301845,,0.11258278145695365,0.02781456953642384,0.12980132450331125,0.015894039735099338,0.1271523178807947,0.30066225165562915,0.033112582781456956,0.09403973509933775,0.0423841059602649,0.04105960264900662,0.0026490066225165563,0.025165562913907286,0.018543046357615896,25.402429515418532,15.355511013215857,17.618919080996143,20.41627019089574,18.90621145374449,19.082643171806165,69.10234948604993,10.533333333333333,0.8648785907646706,0.8602864401681083,6.154185022026431,6.0,3.165250608346459,22.7,20.0,10.53612832116238,1.8722466960352422,2.0,1.0181073270777674,681,336,0.4933920704845815,4266,30,True,237.0,0.8728476821192053,5.650331125827814,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07863562091503268,0.016339869281045753,0.016339869281045753,0.0,0.0,0.0,0.03819444444444445,0.01940359477124183,0.011642156862745098,0.02913907284768212,2.6427843441670564,0.5207207312617658,0.48780823563813647,0.050249922228038,21,4,0.02913907284768212,13,,,
create,15.638227296324274,6188648.571343505,8631.309025583689,0.022315202231520222,0.11854951185495119,0.029288702928870293,0.12273361227336123,0.01394700139470014,0.12133891213389121,0.26220362622036264,0.0502092050209205,0.09483960948396095,0.030683403068340307,0.0502092050209205,0.0041841004184100415,0.03486750348675035,0.02510460251046025,31.77000000000001,14.577380952380956,16.483108106182954,18.701587301587303,18.4523082010582,18.2645061728395,62.80335097001763,9.178571428571429,0.8544249512531139,0.8426369382784917,6.010802469135802,6.0,3.1877767085694075,23.142857142857142,18.0,10.102030509168108,1.7916666666666667,1.0,1.0098855515158607,648,367,0.566358024691358,3964,28,True,247.0,0.8828451882845189,5.528591352859135,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007209962857767096,0.017041730391085863,0.0,0.02092050209205021,2.636023214297785,0.37833865287120944,0.4722077463877156,0.06387207803746,22,5,0.019525801952580194,13,,,
explain,14.634557334585647,2268336.5752060143,3670.447532695816,0.012944983818770227,0.11974110032362459,0.03398058252427184,0.09870550161812297,0.01779935275080906,0.13106796116504854,0.2993527508090615,0.02912621359223301,0.09223300970873786,0.03398058252427184,0.06796116504854369,0.0016181229773462784,0.022653721682847898,0.021035598705501618,38.74915322580648,13.630546594982082,15.078166124597352,16.826881720430105,17.383010752688172,16.868602150537637,62.31810035842294,9.083333333333334,0.8534238157065018,0.8573166944763877,5.772401433691757,5.0,3.0397884117081135,23.25,22.5,6.881436381066576,1.7078853046594982,1.0,0.962919419075921,558,288,0.5161290322580645,3281,24,True,215.0,0.8851132686084142,5.309061488673139,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009456264775413711,0.0,0.0,0.0,0.0,0.0,0.008668242710795903,0.01260835303388495,0.01103230890464933,0.01779935275080906,2.917336394021507,0.7213561193980781,0.49623004326697967,0.06215458022399595,17,3,0.01779935275080906,13,,,
human,18.75839368989663,140173807.10497883,210787.679857111,0.042105263157894736,0.12481203007518797,0.05714285714285714,0.0962406015037594,0.02406015037593985,0.081203007518797,0.2,0.058646616541353384,0.12030075187969924,0.02706766917293233,0.08721804511278196,0.03007518796992481,0.0406015037593985,0.010526315789473684,60.38763816172195,10.10865619546248,12.327495391467892,13.37545084351367,12.690011634671322,12.15392670157068,49.8435136707388,6.074074074074074,0.670599108418593,0.6578498966991901,4.991273996509599,4.0,2.7889573980623816,21.22222222222222,21.0,13.27022100162988,1.4764397905759161,1.0,0.8153543295249003,573,330,0.5759162303664922,2962,27,True,285.0,0.8451127819548873,4.454135338345865,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033195020746887966,0.004979253112033195,0.0,0.0015037593984962407,2.6899973483306816,1.13117528489754,0.41209957193617325,0.14295643661112212,19,4,,12,,,
continue,16.375204755853698,12931862.120090337,18162.72769675609,0.0702247191011236,0.11376404494382023,0.033707865168539325,0.10252808988764045,0.021067415730337078,0.11235955056179775,0.27247191011235955,0.046348314606741575,0.0997191011235955,0.0351123595505618,0.054775280898876406,0.0028089887640449437,0.021067415730337078,0.014044943820224719,28.274612860892432,14.573976377952757,16.03029750255766,18.104461942257217,18.718782152230972,19.711307086614173,67.1509186351706,9.733333333333333,0.8647371201679624,0.8575650006532669,6.277165354330709,6.0,3.1042817515699803,21.166666666666668,20.0,6.154041129389876,1.8566929133858268,1.0,1.0633175354936844,635,347,0.5464566929133858,4067,30,True,241.0,0.8974719101123596,5.712078651685394,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008050847457627118,0.0,0.0,0.0,0.0,0.0,0.006355932203389831,0.0,0.0,0.0014044943820224719,2.740639135844586,0.5051297351494087,0.46546041026057605,0.0762443438169289,20,5,,12,,,
create,16.078972274458515,9616320.590296559,13119.127681168566,0.08321964529331514,0.11323328785811733,0.03819918144611187,0.09140518417462483,0.03274215552523874,0.10914051841746249,0.24829467939972716,0.04229195088676671,0.0941336971350614,0.021828103683492497,0.0572987721691678,0.0068212824010914054,0.036834924965893585,0.009549795361527967,35.51429595494113,14.295668202764983,15.322241378113624,17.20204813108039,18.248873527905786,17.457511520737324,64.66410650281618,9.777777777777779,0.825889365031169,0.8153541159629821,5.864823348694316,6.0,3.1695809505317953,24.11111111111111,22.0,10.4538964323014,1.7357910906298004,1.0,1.022448544172908,651,398,0.6113671274961597,3910,27,True,249.0,0.8826739427012278,5.334242837653479,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006628369421122404,0.0,0.0,0.017735334242837655,2.768534789265649,0.5806665996753202,0.4643531365572294,0.06196248641167875,19,5,0.015006821282401092,12,,,
explain,13.923439378606291,1113968.451005284,1875.3677626351582,0.05723905723905724,0.11952861952861953,0.037037037037037035,0.09932659932659933,0.02861952861952862,0.11447811447811448,0.2356902356902357,0.04377104377104377,0.08249158249158249,0.030303030303030304,0.06565656565656566,0.021885521885521887,0.025252525252525252,0.021885521885521887,37.527280202403574,14.259381946326918,15.719379583869454,17.780030721966206,18.600066865455865,17.329791271347244,65.13318875937472,10.047619047619047,0.8198179572820663,0.8018741984116403,5.834914611005693,5.0,3.2301466504789778,25.095238095238095,24.0,11.019051734781304,1.7001897533206831,1.0,0.9510106289445949,527,310,0.5882352941176471,3151,21,True,216.0,0.867003367003367,5.3047138047138045,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006562756357670222,0.004922067268252666,0.0,0.016835016835016835,2.8822810077779075,0.5231598960621958,0.5015161806569919,0.061199254246682905,19,3,0.013468013468013467,12,0.0016835016835016834,0.0016835016835016834,
human,21.428255392113044,2023825546.2913585,2768571.198756988,0.09302325581395349,0.12995896032831739,0.038303693570451436,0.06566347469220246,0.019151846785225718,0.07934336525307797,0.15595075239398085,0.06566347469220246,0.1381668946648427,0.027359781121751026,0.08207934336525308,0.02188782489740082,0.06976744186046512,0.01094391244870041,67.68590032154341,9.146853309679567,11.54917987921812,12.630757290165207,11.314523783124514,10.310353697749196,46.367890009978936,5.344827586206897,0.6791001113264689,0.6409824973455182,4.67524115755627,4.0,2.4951395561903027,21.448275862068964,18.0,15.588647962642895,1.387459807073955,1.0,0.7100814980796749,622,340,0.5466237942122186,3026,29,True,330.0,0.8440492476060192,4.1395348837209305,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017670682730923693,0.0,0.0,0.017783857729138167,2.7968321700185546,0.9731744151362066,0.40785074786173275,0.10911764020345449,19,5,,49,,,0.0027359781121751026
continue,15.981785453934531,8725719.212909602,14051.07763753559,0.033816425120772944,0.12238325281803543,0.037037037037037035,0.0821256038647343,0.028985507246376812,0.1143317230273752,0.21578099838969403,0.05636070853462158,0.10144927536231885,0.033816425120772944,0.06602254428341385,0.004830917874396135,0.07729468599033816,0.011272141706924315,50.50271582613357,11.303383564396224,14.06817628641468,15.353532918089881,14.294140379077085,14.56846292947559,54.116201192150555,6.888888888888889,0.8173303466576797,0.7956211423873901,5.410488245931284,5.0,3.067598612015087,20.48148148148148,20.0,8.288190484594109,1.6021699819168174,1.0,0.9085463182115728,553,302,0.546112115732369,3067,27,True,264.0,0.8824476650563607,4.938808373590982,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075020839121978326,0.0,0.0,0.037037037037037035,2.6522771598647727,0.470246238649325,0.45729369894638133,0.071997921208644,20,3,0.014492753623188406,49,,,
create,21.6118141910747,2431597269.888246,2807849.0414413926,0.10623556581986143,0.10969976905311778,0.04157043879907621,0.08545034642032333,0.03233256351039261,0.10854503464203233,0.18706697459584296,0.03695150115473441,0.13625866050808313,0.017321016166281754,0.06697459584295612,0.003464203233256351,0.061200923787528866,0.006928406466512702,43.141834050442526,11.911077762619374,13.991409890343128,15.212355266379825,14.743111204393607,16.052060027285133,55.766222408787215,6.948717948717949,0.757322368653197,0.7363434216460666,5.684856753069577,5.0,3.018406902965166,18.794871794871796,19.0,7.586017796525688,1.709413369713506,1.0,0.9525617415251522,733,368,0.5020463847203275,4309,39,True,312.0,0.8545034642032333,4.975750577367205,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035962646532882975,0.02880985495728194,0.02880985495728194,0.019074110868269423,0.019074110868269423,0.0,0.007152791575601033,0.00397377309755613,0.01967017683290284,0.004618937644341801,2.682204546309422,0.5405782313950963,0.44177302162746684,0.06079347485750243,21,7,,49,,,
explain,18.982555080109478,175395692.61601916,232929.20666138,0.08897742363877822,0.11686586985391766,0.035856573705179286,0.0650730411686587,0.033200531208499334,0.10225763612217796,0.19123505976095617,0.05179282868525897,0.08233731739707835,0.03851261620185923,0.08366533864541832,0.006640106241699867,0.06108897742363878,0.025232403718459494,48.14082387851286,11.469366381567465,14.038888211671637,15.28846220980974,13.792773607959504,14.30528189910979,55.43183801710596,7.0588235294117645,0.8096098123174725,0.8040553014725447,5.373887240356083,5.0,2.8508368325877536,19.823529411764707,20.0,5.474381986259992,1.6379821958456973,1.0,0.9144955767637156,674,308,0.456973293768546,3714,34,True,317.0,0.8857901726427623,4.932270916334661,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481651376146789,0.0481651376146789,0.0481651376146789,0.02798165137614679,0.02798165137614679,0.02798165137614679,0.008944954128440367,0.011926605504587157,0.00963302752293578,0.041168658698539175,2.74844615102656,0.5279687674242985,0.45996112665854033,0.07879517944398508,34,3,0.017264276228419653,49,,,
human,18.871809329689977,157008315.94148174,220517.2976706204,0.07724719101123595,0.09831460674157304,0.05898876404494382,0.0898876404494382,0.018258426966292134,0.09269662921348315,0.20786516853932585,0.03932584269662921,0.11938202247191011,0.032303370786516857,0.08146067415730338,0.046348314606741575,0.019662921348314606,0.018258426966292134,58.25879573170734,11.499359756097565,12.745084868956482,14.672764227642276,14.587865853658535,12.01463414634146,52.454268292682926,6.875,0.7270318788030873,0.7395324826409871,4.926829268292683,4.0,2.523936568164695,25.625,26.5,12.694528020634191,1.448780487804878,1.0,0.7799693399913815,615,314,0.510569105691057,3177,24,True,287.0,0.8525280898876404,4.462078651685394,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023772609819121448,0.023772609819121448,0.016020671834625324,0.016020671834625324,0.0,0.0,0.004651162790697674,0.010077519379844961,0.0,0.0014044943820224719,3.1844550398198916,1.1546206732598412,0.4335762781404299,0.11292779008919894,25,2,,75,,,
continue,17.826803540835904,55218220.63979938,71341.37033565811,0.025839793281653745,0.10981912144702842,0.046511627906976744,0.12919896640826872,0.020671834625323,0.12403100775193798,0.2751937984496124,0.04521963824289406,0.09948320413436693,0.02454780361757106,0.04521963824289406,0.0012919896640826874,0.03229974160206718,0.020671834625323,38.49352771166272,12.946490989459367,14.885834840832597,16.464875892553554,17.210661339680378,18.280578034682083,66.16218973138388,9.323529411764707,0.8674933278199398,0.8794907573610544,6.043352601156069,6.0,2.8887612156807903,20.352941176470587,19.0,9.545193902881104,1.745664739884393,1.0,0.9671161127092891,692,351,0.5072254335260116,4276,34,True,263.0,0.8992248062015504,5.524547803617571,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018313543972630308,0.013282350573556048,0.0,0.0012919896640826874,2.794403856435541,0.639721613707,0.45457959729764186,0.06130219506110175,32,12,,75,,,
create,14.999916522210668,3268744.493518394,4696.471973445969,0.04597701149425287,0.11494252873563218,0.03735632183908046,0.11781609195402298,0.022988505747126436,0.11063218390804598,0.29454022988505746,0.03017241379310345,0.08333333333333333,0.02586206896551724,0.05747126436781609,,0.022988505747126436,0.01867816091954023,31.67163949044587,15.082277707006373,16.404322709996244,18.64672611464968,18.917500000000004,17.711783439490443,65.56585987261147,10.16,0.8449042489131292,0.8437754252682561,5.899681528662421,6.0,3.020808918614322,25.12,25.0,8.918834004509783,1.769108280254777,1.0,1.0169899859819114,628,349,0.5557324840764332,3798,25,True,217.0,0.896551724137931,5.456896551724138,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006822833750284285,0.01591994541733,0.0,0.017241379310344827,2.5624165164851007,0.3911970127030177,0.4924612800319629,0.06574727252728028,14,6,0.017241379310344827,75,,,
explain,15.130785830891483,3725776.449492847,5923.33298806494,0.06359300476947535,0.11446740858505565,0.04133545310015898,0.11287758346581876,0.017488076311605722,0.11128775834658187,0.2273449920508744,0.03179650238473768,0.10015898251192369,0.03656597774244833,0.07154213036565978,0.017488076311605722,0.01589825119236884,0.019077901430842606,41.8166690042076,13.453817983481379,15.100410759659855,16.944491195262582,17.01059607293127,15.825734767025086,60.461586411095524,8.782608695652174,0.8257955664938147,0.8169969079040346,5.586021505376344,5.0,2.8452850288846046,24.26086956521739,23.0,11.002835173379268,1.6594982078853047,1.0,0.9478372471734822,558,284,0.5089605734767025,3210,23,True,231.0,0.8712241653418124,5.103338632750398,629.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.08173076923076923,0.08173076923076923,0.08173076923076923,0.06623931623931624,0.06623931623931624,0.06623931623931624,0.005608974358974359,0.003205128205128205,0.02403846153846154,0.022257551669316374,3.2423377725229257,0.8193949245222945,0.4466319088692286,0.06750903895981782,20,5,0.019077901430842606,75,,,
human,16.500376030673465,14656229.584776005,23449.967335641606,0.1072,0.1216,0.0208,0.104,0.0048,0.0512,0.2272,0.024,0.128,0.0304,0.088,0.0704,0.016,0.0064,68.59193627450983,9.323161764705883,10.31748142421505,11.86078431372549,12.899215686274509,11.60235294117647,48.03431372549019,5.75,0.8240696321363035,0.8140232237902555,4.882352941176471,5.0,2.3578991881153186,22.666666666666668,21.5,8.634555897992412,1.3621323529411764,1.0,0.65817808703071,544,254,0.46691176470588236,2737,24,True,222.0,0.816,4.3792,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044762757385854966,0.03968964488212474,0.018800358102059087,0.0032,2.9727047439399015,0.7227595247601374,0.45107991179969736,0.04430462927002511,9,4,,61,,,
continue,15.155053748768374,3817299.3295816416,6744.345105267918,0.0035335689045936395,0.11130742049469965,0.05123674911660778,0.13604240282685512,0.0176678445229682,0.11484098939929328,0.2791519434628975,0.038869257950530034,0.0989399293286219,0.038869257950530034,0.04770318021201413,0.0035335689045936395,0.0353356890459364,0.0088339222614841,43.03455882352944,11.78180672268908,13.871059667583935,15.050420168067228,14.930495798319328,16.598196078431368,55.077030812324935,6.714285714285714,0.8687794650042499,0.8717042161868169,5.786274509803921,6.0,2.8750801937898705,18.214285714285715,18.0,5.990213106495001,1.7176470588235293,1.0,0.9674518546774306,510,261,0.5117647058823529,3007,28,True,200.0,0.8851590106007067,5.312720848056537,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026757756902931966,0.026757756902931966,0.026757756902931966,0.0,0.0,0.0,0.006831767719897523,0.01964133219470538,0.0,0.014134275618374558,2.5221176063598856,0.48553998843292573,0.467852401438084,0.081346175317831,15,7,0.014134275618374558,61,,,
create,13.654192631446724,851021.4658021468,1413.656919937121,0.053156146179401995,0.11129568106312292,0.03488372093023256,0.10465116279069768,0.018272425249169437,0.11960132890365449,0.24086378737541528,0.046511627906976744,0.08970099667774087,0.02159468438538206,0.07142857142857142,0.009966777408637873,0.03488372093023256,0.019933554817275746,40.937367283209255,13.414444711345986,15.56548810629657,17.472944190887983,16.752082632716792,15.876390423572747,58.04700136119786,8.130434782608695,0.7931278280236504,0.7857177158196768,5.60036832412523,5.0,3.0156986205598137,23.608695652173914,22.0,5.990856296744396,1.6777163904235728,1.0,1.0051436483506981,543,311,0.572744014732965,3103,23,True,215.0,0.8770764119601329,5.1544850498338874,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008303349017437033,0.0066426792139496265,0.0,0.019933554817275746,2.8396709895974963,0.4717818224467161,0.4669864800167013,0.06263116251298848,19,6,0.018272425249169437,61,0.0049833887043189366,,
explain,16.976961061204364,23604809.962618593,33769.399088152495,0.0815450643776824,0.12589413447782546,0.024320457796852647,0.10014306151645208,0.008583690987124463,0.07296137339055794,0.20314735336194564,0.04721030042918455,0.12303290414878398,0.020028612303290415,0.07725321888412018,0.05293276108726753,0.015736766809728183,0.010014306151645207,57.94400000000002,11.388000000000002,12.457975602129121,14.26666666666667,15.200899999999997,13.141199999999994,53.0,7.0,0.7835809173791305,0.7645937251773748,5.123333333333333,5.0,2.6409825612617905,25.0,25.0,6.96419413859206,1.46,1.0,0.7927168473042565,600,316,0.5266666666666666,3175,24,True,230.0,0.7882689556509299,4.543633762517882,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064034151547491995,0.0048025613660619,0.0,0.020028612303290415,3.0538115974059536,0.639675521715911,0.45764658958765025,0.054249258837789714,15,7,0.012875536480686695,61,0.024320457796852647,,
human,18.644280037369654,125056980.74616118,187773.24436360536,0.03303303303303303,0.12612612612612611,0.057057057057057055,0.07057057057057058,0.028528528528528527,0.11861861861861862,0.25225225225225223,0.04354354354354354,0.0915915915915916,0.04354354354354354,0.07057057057057058,0.01951951951951952,0.03153153153153153,0.013513513513513514,57.84425956738771,10.339668368810603,12.617455113433554,13.614114407022777,13.093350163520569,12.934841930116473,49.176716965976254,5.896551724137931,0.7634162554251296,0.7460949605813733,5.129783693843594,4.0,2.8895004352295364,20.724137931034484,20.0,9.172284157756463,1.5124792013311148,1.0,0.8712035834657831,601,308,0.5124792013311148,3152,29,True,287.0,0.8948948948948949,4.732732732732733,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013413992635455023,0.0,0.0,0.0,0.0,0.0,0.007890583903208837,0.010520778537611783,0.010257759074171488,0.0,2.7426866506171907,0.7714436112460759,0.4860473710834591,0.07983818122000516,19,4,,60,,,
continue,12.6936601838394,325676.6131613864,571.3624792305025,0.014035087719298246,0.12105263157894737,0.03333333333333333,0.09824561403508772,0.012280701754385965,0.13508771929824562,0.3192982456140351,0.03859649122807018,0.08421052631578947,0.04912280701754386,0.04035087719298246,,0.028070175438596492,0.010526315789473684,34.627820512820534,14.580989010989015,15.719379583869454,17.750915750915752,18.794298534798536,17.764461538461536,64.56959706959707,9.857142857142858,0.8725369840860366,0.869405702540749,5.911538461538462,6.0,3.1464053877250664,24.761904761904763,25.0,9.531425526245185,1.7384615384615385,1.0,1.0023345530375665,520,301,0.5788461538461539,3125,21,True,184.0,0.8982456140350877,5.482456140350878,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023730684326710817,0.023730684326710817,0.023730684326710817,0.0,0.0,0.0,0.0074503311258278145,0.01903973509933775,0.015728476821192054,0.017543859649122806,2.8557416653216277,0.5080849146338532,0.45904496640867276,0.06959483697167879,17,4,0.015789473684210527,60,,,
create,14.307915044867773,1636245.8253777479,2220.143589386361,0.036635006784260515,0.11261872455902307,0.021709633649932156,0.10583446404341927,0.012211668928086838,0.13432835820895522,0.29850746268656714,0.04613297150610583,0.09362279511533243,0.027137042062415198,0.051560379918588875,0.0067842605156037995,0.028493894165535955,0.016282225237449117,22.15621693121693,16.2232590341101,16.99224021665606,19.41380164358888,20.375215580321964,19.963282674772035,67.98739164696612,10.62962962962963,0.8104657714183514,0.8104554259777069,6.288753799392097,6.0,3.2985067953852827,24.37037037037037,24.0,8.142927620530354,1.8905775075987843,1.0,1.1339748932768476,658,382,0.5805471124620061,4218,27,True,226.0,0.89280868385346,5.723202170963365,737.0,0.004552352048558422,0.0,0.0,0.0,0.0,0.0,0.02629416598192276,0.018077239112571898,0.018077239112571898,0.0,0.0,0.0,0.0049301561216105174,0.00801150369761709,0.01170912078882498,0.0,2.8014985531823093,0.491303217848649,0.451172926459531,0.07316492679385779,21,5,,60,0.0027137042062415195,0.005427408412483039,
explain,17.519138924035623,40594328.55438589,55761.440321958646,0.028846153846153848,0.11538461538461539,0.03708791208791209,0.0782967032967033,0.024725274725274724,0.12774725274725274,0.28296703296703296,0.04120879120879121,0.1043956043956044,0.03021978021978022,0.05357142857142857,0.020604395604395604,0.019230769230769232,0.019230769230769232,46.51577102803739,12.467407654650646,14.244340213328723,15.775789942145082,16.18872496662216,15.560436137071648,57.819537160658655,8.0,0.7665426929791769,0.7824095774155396,5.552959501557632,5.0,2.948863072785152,22.928571428571427,23.0,9.974712926153998,1.6199376947040498,1.0,0.9130968133284516,642,363,0.5654205607476636,3656,28,True,244.0,0.8571428571428571,5.021978021978022,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007969995311767463,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.007735583684950774,0.0,0.012362637362637362,2.7274539210261186,0.6490841638347158,0.46426961603055006,0.06881228863169447,16,2,0.012362637362637362,60,0.004120879120879121,,
human,17.976656889050638,64145011.89152578,95312.05333064753,0.06686478454680535,0.09212481426448738,0.04457652303120357,0.07280832095096583,0.03714710252600297,0.1099554234769688,0.22585438335809807,0.04011887072808321,0.11292719167904904,0.03268945022288262,0.08172362555720654,0.03714710252600297,0.02823179791976226,0.017830609212481426,54.069624556062934,11.091103500761037,12.650343791298138,13.788838153221716,14.225225773718925,13.842465753424658,55.87620497209538,7.407407407407407,0.6971914193664606,0.6573962978506461,5.273972602739726,5.0,2.6112783515715776,21.62962962962963,22.0,11.935468921720014,1.5462328767123288,1.0,0.7989201962743289,584,304,0.5205479452054794,3182,27,True,268.0,0.8588410104011887,4.728083209509658,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011446409989594173,0.0,0.0,0.0,0.0,0.0,0.004682622268470343,0.02809573361082206,0.0,0.010401188707280832,2.8056272794644395,1.042338418591182,0.41399763974239323,0.13151335722600324,20,5,,74,,,
continue,14.0025061356517,1205621.9534010114,2085.851130451577,0.031141868512110725,0.08823529411764706,0.04152249134948097,0.1245674740484429,0.03806228373702422,0.12802768166089964,0.2370242214532872,0.03460207612456748,0.09515570934256055,0.02768166089965398,0.058823529411764705,0.0017301038062283738,0.058823529411764705,0.020761245674740483,37.98113751263904,13.535146612740146,16.01378924563265,18.043680485338726,17.025065722952476,16.884341085271313,64.87664307381193,9.521739130434783,0.8528606187213551,0.8565419912338257,5.782945736434108,6.0,2.8973691362655445,22.434782608695652,22.0,9.9118992474637,1.7267441860465116,1.0,0.9218187808847136,516,273,0.5290697674418605,3053,23,True,215.0,0.8910034602076125,5.282006920415225,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015211267605633802,0.015211267605633802,0.0,0.0,0.0,0.0,0.0067605633802816905,0.0,0.0,0.01384083044982699,2.94330723509786,0.7202375124698125,0.4401071754013223,0.050474476867961846,13,1,0.01384083044982699,74,,,
create,14.405310093112208,1803626.8153722936,2529.630877099991,0.04488078541374474,0.10098176718092566,0.0364656381486676,0.11921458625525946,0.02664796633941094,0.12903225806451613,0.2496493688639551,0.037868162692847124,0.08134642356241234,0.02244039270687237,0.0729312762973352,0.005610098176718092,0.025245441795231416,0.03225806451612903,37.54500538430477,15.000135953694983,16.340035539396403,18.850881679903082,19.393400861488765,16.578390092879257,67.56064073226544,11.08695652173913,0.864901827140288,0.8688303317342486,5.685758513931889,5.5,2.707977258642573,28.08695652173913,26.0,8.662327448451519,1.6640866873065014,1.0,0.8727973702133017,646,390,0.6037151702786377,3747,23,True,249.0,0.8976157082748948,5.255259467040673,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061799038681620505,0.0,0.0,0.015427769985974754,2.958128520901083,0.5874219136206872,0.4478384372680342,0.055707662301529376,29,7,0.015427769985974754,74,,,
explain,14.865221822992414,2856826.133354703,4959.767592629692,0.041666666666666664,0.1267361111111111,0.04861111111111111,0.0763888888888889,0.03993055555555555,0.11979166666666667,0.22916666666666666,0.036458333333333336,0.078125,0.027777777777777776,0.07465277777777778,0.03819444444444445,0.015625,0.020833333333333332,48.799512440311645,12.058604339448774,14.111328628660665,15.577146686772222,15.235787886403621,14.57680154142582,60.52282818128508,8.565217391304348,0.8031285798007791,0.7690036211694989,5.389210019267823,5.0,2.8465506882922615,22.565217391304348,21.0,11.838867773994789,1.5973025048169558,1.0,0.8543622885237441,519,270,0.5202312138728323,2862,23,True,225.0,0.859375,4.96875,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04474940334128878,0.027446300715990454,0.027446300715990454,0.0,0.0,0.0,0.008949880668257757,0.008949880668257757,0.0,0.017361111111111112,2.8134948817205925,0.4757098685472742,0.47136828226898286,0.058593067196684036,18,6,0.017361111111111112,74,0.008680555555555556,,
