persona,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,entropy,perplexity,per_word_perplexity,pos_prop_DET,pos_prop_NOUN,pos_prop_AUX,pos_prop_ADJ,pos_prop_PUNCT,pos_prop_VERB,pos_prop_ADP,pos_prop_NUM,pos_prop_PROPN,pos_prop_SYM,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_ADV,pos_prop_PRON,pos_prop_PART,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_X,pos_prop_INTJ
continue,0.8358917203214433,0.8201677518732408,True,192.0,0.840064620355412,5.124394184168013,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033750680457267285,0.023407729994556342,0.0,0.0,0.0,0.0,0.0065323897659227,0.008165487207403375,0.028579205225911813,0.01938610662358643,2.9587710786248724,0.6427733972835862,0.47091186592405193,0.04435903092051127,13.126417189919236,502031.02016355295,811.0355737698756,0.051696284329563816,0.25040387722132473,0.04038772213247173,0.1421647819063005,0.11954765751211632,0.0840064620355412,0.10339256865912763,0.008077544426494346,0.05654281098546042,0.009693053311793215,0.033925686591276254,0.012924071082390954,0.0210016155088853,0.029079159935379646,0.01615508885298869,5.773408239700374,5.0,3.126419496931519,28.105263157894736,28.0,12.14775152182539,1.7677902621722847,1.0,1.0178242864598104,534,281,0.5262172284644194,3171,19,28.753101714961588,16.230977725211908,17.365793621173346,20.081056574019318,19.815384387936128,17.094456928838948,69.30376503055392,11.578947368421053,16,5,0.01615508885298869,31,0.004846526655896607,
create,0.7960213552350583,0.7579992521892894,True,203.0,0.8721264367816092,5.419540229885057,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009142857142857144,0.010971428571428571,0.0,0.007183908045977011,2.9947077992411995,0.7929987704619839,0.46403158457421595,0.05918832571781179,13.438662085814325,686020.0171589638,985.6609441939136,0.05459770114942529,0.2744252873563218,0.01293103448275862,0.11063218390804598,0.10488505747126436,0.10344827586206896,0.10057471264367816,0.017241379310344827,0.06896551724137931,,0.031609195402298854,0.008620689655172414,0.05316091954022988,0.028735632183908046,0.022988505747126436,5.998371335504886,6.0,3.1382370129431525,25.583333333333332,22.5,12.854690021760756,1.776872964169381,1.0,0.9872407473904994,614,375,0.6107491856677525,3772,24,30.54446389793705,15.354600977198697,16.778061178419403,19.15841476655809,19.61399565689468,18.313420195439743,69.3944082519001,11.208333333333334,16,1,,31,0.005747126436781609,0.0014367816091954023
explain,0.7636947158504935,0.7561680241064592,True,200.0,0.8502747252747253,5.306318681318682,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06829377519032691,0.032467532467532464,0.013434841021047918,0.0,0.0,0.0,0.012315270935960592,0.017465293327362293,0.029556650246305417,0.012362637362637362,2.8470075780245865,0.7464679760871309,0.44852004466776685,0.07470876847040497,15.64726097457794,6244808.113058663,8578.033122333329,0.050824175824175824,0.2706043956043956,0.0260989010989011,0.15796703296703296,0.12637362637362637,0.08928571428571429,0.0989010989010989,0.009615384615384616,0.08104395604395605,,0.03708791208791209,0.008241758241758242,0.028846153846153848,0.013736263736263736,0.0013736263736263737,6.040192926045016,5.0,3.2376391643106146,17.771428571428572,18.0,7.536902411414365,1.8231511254019293,1.0,1.0911413415877362,622,299,0.4807073954983923,3863,35,34.55841479099681,12.854040422599908,14.955608360458719,16.75487367937529,15.905022967386309,18.050739549839232,59.41129995406523,7.4,17,1,,31,,
human,0.6985948541585136,0.7427491446336111,True,223.0,0.8179059180576631,4.76783004552352,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021075385031072685,0.0,0.0,0.0,0.0,0.0,0.010807889759524453,0.0,0.0,0.04400606980273141,2.613190690170704,0.879053977588222,0.48541972548033346,0.07789351713787908,17.235300254515685,30562986.843607582,46377.82525585369,0.08042488619119878,0.2549317147192716,0.048558421851289835,0.09256449165402124,0.11987860394537178,0.06828528072837632,0.11836115326251896,0.04552352048558422,0.06676783004552352,0.013657056145675266,0.042488619119878605,0.007587253414264037,0.009104704097116844,0.018209408194233688,0.004552352048558422,5.36443661971831,4.0,3.379609950126941,16.228571428571428,15.0,8.003876611762985,1.6285211267605635,1.0,0.9881498198426534,568,296,0.5211267605633803,3140,35,52.59011267605635,9.95569215291751,12.833565054808535,13.604104627766601,11.95078219315895,13.91894366197183,51.79195171026157,5.771428571428571,12,4,0.007587253414264037,19,,0.0015174506828528073
continue,0.8393545945485433,0.8315720143525497,True,202.0,0.879746835443038,5.579113924050633,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03793103448275862,0.026108374384236452,0.026108374384236452,0.026108374384236452,0.026108374384236452,0.0,0.006650246305418719,0.007389162561576354,0.0,0.028481012658227847,2.848892826359148,0.7405390307590445,0.4793450967441919,0.07105814116934886,15.044009293488003,3416097.2193681416,5405.217119253389,0.061708860759493674,0.2848101265822785,0.03164556962025317,0.1360759493670886,0.0981012658227848,0.09968354430379747,0.12025316455696203,0.0031645569620253164,0.02689873417721519,0.004746835443037975,0.0379746835443038,0.006329113924050633,0.03322784810126582,0.023734177215189875,0.01740506329113924,6.142348754448399,6.0,3.4575751329621918,22.48,22.0,8.18349558562843,1.8523131672597866,2.0,1.0304457737666735,562,296,0.5266903914590747,3526,25,27.31210604982209,15.034495373665482,16.74414570686415,19.0987615658363,18.740462633451962,19.000284697508892,68.92128113879004,10.44,13,2,0.014240506329113924,19,,
create,0.7938072350290086,0.7667568125895091,True,258.0,0.8801955990220048,5.73838630806846,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024453501296776585,0.014079288625416821,0.0,0.0,0.0,0.0,0.006483882919599852,0.00963319748054835,0.0,0.009779951100244499,2.611241005704464,0.5604621529128659,0.44982252770889497,0.10219037269992438,17.418038453361284,36690867.98669101,44854.36184192055,0.07090464547677261,0.2713936430317848,0.03667481662591687,0.1552567237163814,0.1100244498777506,0.1234718826405868,0.0941320293398533,0.007334963325183374,0.02444987775061125,,0.02689486552567237,0.009779951100244499,0.023227383863080684,0.019559902200488997,0.02689486552567237,6.382475660639778,7.0,3.3811675101985617,19.43243243243243,19.0,7.099830757558603,1.9346314325452016,2.0,1.123727948635558,719,370,0.5146036161335188,4694,37,23.441261887757037,14.81729955268203,16.074660963073352,18.343209412472277,18.347676577829567,20.20573018080668,70.75371198736985,9.972972972972974,17,5,,19,,
explain,0.7120235851832799,0.7248512225992539,True,254.0,0.830952380952381,5.283333333333333,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023726176584986387,0.0,0.0,0.0,0.0,0.0,0.002333722287047841,0.010112796577207312,0.0,0.013095238095238096,2.8189716245409087,0.7249174425876661,0.46061706985957535,0.0789314311719136,19.409082598981833,268693692.4479695,319873.4433904399,0.06428571428571428,0.2726190476190476,0.02619047619047619,0.10714285714285714,0.12857142857142856,0.09523809523809523,0.12857142857142856,0.030952380952380953,0.055952380952380955,0.011904761904761904,0.02738095238095238,0.009523809523809525,0.017857142857142856,0.014285714285714285,0.009523809523809525,6.00278164116829,6.0,3.4492131768340597,19.97222222222222,18.5,9.316908497490855,1.8191933240611962,1.0,1.0590986879304571,719,385,0.5354659248956884,4438,36,32.659439228867285,13.665647890588783,15.688483145680365,17.66900015453562,16.829212641013754,18.014297635605008,64.89572709009425,8.972222222222221,20,2,,19,,
human,0.7030078725117009,0.6778413247317076,True,268.0,0.8579310344827586,4.673103448275862,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019846192011907716,0.019846192011907716,0.019846192011907716,0.019846192011907716,0.0,0.0,0.01736541801041925,0.008930786405358472,0.0,0.02482758620689655,2.414022691907204,0.6239315791010078,0.4829017399502126,0.07665207414407545,18.172544994786087,78025401.7256184,107621.24375947367,0.08827586206896551,0.2537931034482759,0.05655172413793103,0.14620689655172414,0.09241379310344827,0.07862068965517241,0.10344827586206896,0.05241379310344828,0.019310344827586208,,0.04275862068965517,0.005517241379310344,0.020689655172413793,0.034482758620689655,0.004137931034482759,5.081288343558282,4.0,2.9324427404572533,15.523809523809524,15.0,7.044883639033958,1.5506134969325154,1.0,0.9027308217320097,652,347,0.5322085889570553,3388,42,59.89643149284257,8.761524978089398,12.20465563037327,12.712591294186389,10.264772860064273,12.17122699386503,44.05141688577272,4.428571428571429,9,3,0.001379310344827586,18,,
continue,0.8275478907993862,0.8231037944555283,True,232.0,0.9186893203883495,6.134708737864078,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02521588946459413,0.02521588946459413,0.02521588946459413,0.02521588946459413,0.02521588946459413,0.0,0.0051813471502590676,0.0051813471502590676,0.0,0.015776699029126214,2.7133056107174576,0.8214447690678433,0.4940400088493661,0.05272672444347904,14.791038741661694,2652567.8841563873,3219.1357817431885,0.05461165048543689,0.3058252427184466,0.03155339805825243,0.15898058252427186,0.06310679611650485,0.14199029126213591,0.09101941747572816,0.0024271844660194173,0.015776699029126214,,0.02912621359223301,0.007281553398058253,0.044902912621359224,0.025485436893203883,0.014563106796116505,6.522875816993464,6.0,3.2597465062842197,34.77272727272727,20.0,39.96695432499866,1.9450980392156862,2.0,1.0686832149508683,765,479,0.6261437908496732,5055,22,6.985387700534801,20.923520499108736,21.235400849553603,25.464646464646464,26.679108734402853,21.70326797385621,84.315210932858,17.227272727272727,11,1,0.013349514563106795,18,,
create,0.7972148776054382,0.7977618592626908,True,305.0,0.899548532731377,5.432279909706546,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208853980721171,0.011781506604784006,0.0,0.0056433408577878106,2.779555965082315,0.5940373041926339,0.4609692484141945,0.07144947324777429,18.27694974762436,86612070.6374885,97756.28740122856,0.06433408577878104,0.2584650112866817,0.030474040632054177,0.1343115124153499,0.09255079006772009,0.11399548532731377,0.10948081264108352,0.012415349887133182,0.05191873589164785,,0.030474040632054177,0.014672686230248307,0.0327313769751693,0.034988713318284424,0.019187358916478554,5.91969887076537,5.0,3.104386488126917,22.13888888888889,21.0,8.778612829478046,1.8017565872020076,1.0,1.036763096089311,797,413,0.5181932245922208,4813,36,31.935420500487936,14.304894395650361,16.390658040692905,18.592067475254424,17.521226125749337,17.670815558343786,63.92057019378224,9.25,24,2,,18,,
explain,0.7891828224465653,0.7698206802209219,True,332.0,0.856359649122807,4.9144736842105265,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414911781445646,0.028457598178713718,0.028457598178713718,0.028457598178713718,0.0,0.0,0.008537279453614115,0.004553215708594195,0.0,0.009868421052631578,2.916985370706423,0.7078800526470813,0.43932584123848994,0.06154264453446869,21.612283721244122,2432739246.241538,2667477.243685897,0.08881578947368421,0.26096491228070173,0.041666666666666664,0.12609649122807018,0.1162280701754386,0.08991228070175439,0.10855263157894737,0.03399122807017544,0.010964912280701754,,0.03508771929824561,0.01425438596491228,0.02631578947368421,0.03837719298245614,0.008771929824561403,5.455680399500624,5.0,2.9449117450689477,21.07894736842105,20.0,9.226339808417409,1.66541822721598,1.0,0.9574806236611241,801,416,0.519350811485643,4482,38,44.54548639858072,12.282724554832775,14.703951732595929,16.221841119653067,14.805728365858464,14.875156054931331,56.28493987778435,7.421052631578948,18,2,,18,,
human,0.6870084880636289,0.6853021091222763,True,135.0,0.8263473053892215,4.982035928143713,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029522828698935806,0.029522828698935806,0.029522828698935806,0.029522828698935806,0.029522828698935806,0.0,0.016477857878475798,0.0,0.0,0.033932135728542916,2.447884507025957,0.7362163476041632,0.46971105727208906,0.09078987697741983,13.15991823058997,519134.47393959376,1036.1965547696482,0.09381237524950099,0.27345309381237526,0.021956087824351298,0.12574850299401197,0.1217564870259481,0.08782435129740519,0.08183632734530938,0.03792415169660679,0.07385229540918163,0.013972055888223553,0.03592814371257485,0.005988023952095809,0.003992015968063872,0.017964071856287425,,5.618055555555555,5.0,3.496684662154025,16.0,15.0,8.348874397408533,1.6990740740740742,1.0,1.0746227047089572,432,248,0.5740740740740741,2496,27,46.853333333333325,10.69907407407408,12.650343791298138,13.344444444444447,13.031041666666667,15.384166666666662,53.26851851851852,5.962962962962963,9,1,0.001996007984031936,30,0.001996007984031936,
continue,0.8061294266954064,0.7861163645021377,True,221.0,0.8857142857142857,5.658571428571428,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08322382829610162,0.067455102934735,0.067455102934735,0.067455102934735,0.067455102934735,0.067455102934735,0.00985545335085414,0.01401664476565922,0.0164257555847569,0.004285714285714286,2.5638448995270093,0.5185706898173094,0.4669146325100605,0.07032969308805695,16.30772216152056,12087980.4003616,17268.543429088,0.07857142857142857,0.3,0.027142857142857142,0.16,0.10714285714285714,0.10142857142857142,0.11714285714285715,0.004285714285714286,0.015714285714285715,,0.03428571428571429,0.007142857142857143,0.01,0.022857142857142857,0.014285714285714285,6.249597423510467,6.0,3.3285744772338437,18.818181818181817,18.0,6.7125145243544475,1.9098228663446055,1.0,1.1257132865016193,621,287,0.46215780998389694,3961,33,26.16353096179185,14.285000731957258,16.20919858873048,18.67058995754648,17.41469477382521,19.37468599033817,66.80529937051676,9.030303030303031,8,2,,30,,
create,0.6608729952325424,0.6426089901639067,True,171.0,0.8072837632776935,5.1350531107738995,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008742607354075598,0.008742607354075598,0.0,0.0,0.0,0.0,0.004628439187451787,0.021599382874775006,0.0,0.03945371775417299,2.7355628729348123,1.3781485413902992,0.5067877318378585,0.0907127855720252,12.579470673170656,290532.4849151122,440.8687176253599,0.04704097116843703,0.25948406676783003,0.015174506828528073,0.14871016691957512,0.11836115326251896,0.09256449165402124,0.10015174506828528,0.027314112291350532,0.054628224582701064,0.012139605462822459,0.027314112291350532,0.006069802731411229,0.019726858877086494,0.02276176024279211,0.012139605462822459,5.768826619964973,5.0,3.3841820969860765,22.84,18.0,13.080305806822713,1.840630472854641,1.0,1.1060234485324574,571,310,0.542907180385289,3384,25,27.93506199649738,15.037039579684762,17.122413403193683,19.643880910683013,17.161173380035024,16.824728546409798,63.64560420315236,9.32,9,0,0.03490136570561457,30,0.0015174506828528073,
explain,0.7915653170961322,0.764362633228302,True,179.0,0.8591352859135286,5.552301255230126,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407762756214566,0.015263846489315308,0.0,0.0,0.0,0.0,0.009594417793283908,0.0019624945486262538,0.0,0.012552301255230125,2.6848695621649092,0.6511510714409318,0.4638801507263536,0.061490763937638394,15.660468968000675,6327836.610434996,8825.43460311715,0.0794979079497908,0.2900976290097629,0.01813110181311018,0.1589958158995816,0.1087866108786611,0.11157601115760112,0.09902370990237098,0.02510460251046025,0.04881450488145049,0.011157601115760111,0.01813110181311018,0.005578800557880056,0.01813110181311018,0.0041841004184100415,0.002789400278940028,6.1891891891891895,6.0,3.473837371473272,18.5,16.5,8.633893539247449,1.8807631160572338,1.0,1.1107633789914813,629,354,0.5627980922098569,3981,34,28.94494038155804,13.818004769475358,15.247664890283005,17.12972972972973,16.97108108108108,18.992432432432434,63.33306836248013,8.294117647058824,11,4,,30,,
human,0.7196841874430256,0.734291805823644,True,192.0,0.8425925925925926,5.049382716049383,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009102730819245773,0.01352405721716515,0.0,0.032407407407407406,2.5140634097224277,0.6572404022331181,0.4802671539168624,0.07093281573194932,15.374030902478,4751785.036040726,7333.001598828281,0.07716049382716049,0.2716049382716049,0.033950617283950615,0.13117283950617284,0.08796296296296297,0.07407407407407407,0.10339506172839506,0.06327160493827161,0.06018518518518518,0.013888888888888888,0.046296296296296294,0.004629629629629629,0.015432098765432098,0.0030864197530864196,0.010802469135802469,5.512908777969019,5.0,3.549781982630576,18.15625,15.0,10.718294450960936,1.70223752151463,1.0,1.0734530086724505,581,326,0.5611015490533563,3272,32,44.39711192986232,11.577340253872634,13.95886086127944,15.17988382099828,13.613925344234083,14.985611015490534,53.268126075731494,6.375,13,4,,24,0.0015432098765432098,0.0015432098765432098
continue,0.7841826029892626,0.7421866234924112,True,189.0,0.8468708388814914,5.712383488681757,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00734094616639478,0.007952691680261012,0.0,0.02663115845539281,2.720014467470106,0.6605433591806325,0.491194865153357,0.07142105719874894,16.033194686368308,9186032.541466609,12231.734409409599,0.0492676431424767,0.3235685752330226,0.023968042609853527,0.15712383488681758,0.11584553928095873,0.09720372836218376,0.09454061251664447,0.006657789613848202,0.018641810918774968,0.005326231691078562,0.03462050599201065,0.005326231691078562,0.018641810918774968,0.007989347536617843,0.018641810918774968,6.415007656967841,6.0,3.3349357129849277,21.766666666666666,19.0,12.986360365997685,1.9280245022970903,2.0,1.0126437671231472,653,350,0.5359877488514548,4290,30,21.630960438999523,15.649689127105667,17.122413403193683,19.732700357325168,19.668019397651868,20.560367534456358,71.53695763144461,10.833333333333334,7,1,0.015978695073235686,24,0.006657789613848202,
create,0.819032859802246,0.8036381684500595,True,238.0,0.8927613941018767,5.698391420911528,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014256619144602852,0.0,0.0,0.0,0.0,0.0,0.021384928716904276,0.013034623217922607,0.0,0.005361930294906166,2.7170916047732487,0.5641122198524829,0.4878370149009768,0.07487105230262216,15.536364244874019,5589297.938652365,7492.356486129175,0.04825737265415549,0.2868632707774799,0.020107238605898123,0.14745308310991956,0.0938337801608579,0.10857908847184987,0.13136729222520108,0.00804289544235925,0.0388739946380697,,0.02680965147453083,0.014745308310991957,0.021447721179624665,0.03753351206434316,0.014745308310991957,6.219076005961252,6.0,3.5036272086473343,21.64516129032258,21.0,7.036991600139724,1.8569299552906111,1.0,1.0852384930272174,671,350,0.5216095380029806,4251,31,27.768887072736902,14.76338637565502,16.388452742924155,18.613355127157348,18.684428633238788,19.40065573770492,66.05648766886208,9.612903225806452,20,3,,24,,0.0013404825737265416
explain,0.7938969135284424,0.8078671159415409,True,214.0,0.8301630434782609,5.3084239130434785,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028056112224448898,0.0,0.0,0.0,0.0,0.0,0.006680026720106881,0.011578712981518594,0.0,0.029891304347826088,2.8298090943175804,0.8381157440207524,0.4588111191424562,0.07093414339934327,17.573147815672968,42847069.70288993,58216.12731370914,0.057065217391304345,0.2798913043478261,0.021739130434782608,0.13994565217391305,0.13858695652173914,0.07744565217391304,0.11005434782608696,0.01358695652173913,0.03804347826086957,0.002717391304347826,0.033967391304347824,0.005434782608695652,0.035326086956521736,0.02309782608695652,0.008152173913043478,6.054226475279107,5.0,3.4493732643497745,20.225806451612904,20.0,9.96675013334856,1.7974481658692185,1.0,1.0755184329549272,627,338,0.5390749601275917,3907,31,34.241691619077045,13.507952873385815,15.182335223575397,16.894150331841335,17.198309924371046,18.335374800637954,60.736173277769204,8.193548387096774,15,2,0.014945652173913044,24,,
human,0.7846969229834421,0.7719169206479016,True,220.0,0.844213649851632,4.873887240356083,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078003120124804995,0.0,0.0,0.0,0.0,0.0,0.013000520020800831,0.0,0.0,0.03412462908011869,2.570827912657466,0.7122845284172947,0.46028713287448564,0.07253175893271818,19.213329192373415,220923974.24872696,327780.3772236305,0.0830860534124629,0.2314540059347181,0.05489614243323442,0.1543026706231454,0.13353115727002968,0.0830860534124629,0.09643916913946587,0.010385756676557863,0.04154302670623145,,0.04302670623145401,0.002967359050445104,0.02967359050445104,0.013353115727002967,0.008902077151335312,5.486254295532646,5.0,3.162111944425669,16.166666666666668,14.0,8.852181149926334,1.675257731958763,1.0,1.006528271027874,582,297,0.5103092783505154,3285,36,48.69902920962201,10.483041237113405,12.977951159737703,13.820618556701033,12.493591065292094,14.628247422680413,50.01546391752578,5.472222222222222,12,2,0.013353115727002967,32,,
continue,0.7957162658373514,0.7993882401236172,True,210.0,0.8697674418604651,5.756589147286822,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00704390702042733,0.013383423338811928,0.0,0.024806201550387597,2.5273967652455678,0.4079695428739415,0.4908462268119264,0.08402229109352093,14.496816545847125,1976457.2766912337,3064.274847583308,0.06356589147286822,0.2713178294573643,0.02945736434108527,0.14108527131782947,0.09612403100775194,0.11937984496124031,0.12403100775193798,0.017054263565891473,0.013953488372093023,,0.02635658914728682,0.012403100775193798,0.03875968992248062,0.013953488372093023,0.015503875968992248,6.311958405545927,6.0,3.4222858889016887,18.612903225806452,19.0,6.073089341671591,1.925476603119584,1.0,1.1550473171744342,577,348,0.6031195840554593,3712,31,25.047582601889644,14.389656174875608,16.2286956721646,18.744987980097278,17.60577570302454,19.72402079722703,65.23335383239224,8.67741935483871,15,1,0.017054263565891473,32,,
create,0.8021161432923942,0.780153996178082,True,195.0,0.8277254374158816,5.384925975773889,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03341340904127539,0.031011137803013757,0.02402271238261629,0.0,0.0,0.0,0.009172308364271676,0.004586154182135838,0.0052413190652981,0.029609690444145357,2.71433319836203,0.6855542071087123,0.4790020200905165,0.07441475621181631,15.63373638864385,6160918.235737608,8291.949173267305,0.04979811574697174,0.2489905787348587,0.017496635262449527,0.14670255720053835,0.12920592193808883,0.09421265141318977,0.1063257065948856,0.014804845222072678,0.06056527590847914,,0.02288021534320323,0.006729475100942127,0.034993270524899055,0.02557200538358008,0.012113055181695828,6.073208722741433,5.0,3.525068035849719,21.4,20.0,8.471914384206991,1.884735202492212,1.0,1.1556918636800904,642,341,0.5311526479750779,4001,30,25.6654018691589,14.995875389408102,16.647925096878797,19.027289719626168,17.874813084112148,18.527289719626165,65.63676012461059,9.466666666666667,9,2,0.029609690444145357,32,,
explain,0.7913024542587144,0.778660147830292,True,250.0,0.8963165075034106,5.297407912687586,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.01059135039717564,0.00794351279788173,0.0,0.005457025920873124,2.660026935907814,0.5658806228301172,0.4723958949570384,0.05890946858053543,17.495672361707218,39652809.526535995,54096.60235543792,0.07503410641200546,0.252387448840382,0.027285129604365622,0.1432469304229195,0.09959072305593451,0.11323328785811733,0.12824010914051842,0.005457025920873124,0.04365620736698499,,0.0286493860845839,0.015006821282401092,0.02455661664392906,0.034106412005457026,0.008185538881309686,5.787234042553192,5.0,3.1671309555016873,22.689655172413794,21.0,14.171616723957401,1.7401215805471124,1.0,1.0004260416709616,658,328,0.49848024316109424,3883,29,36.59071428571431,13.792400167697306,15.224426968823895,16.978597631275548,17.172699926632426,16.924376899696046,61.29147888062048,8.758620689655173,14,1,,32,0.001364256480218281,
human,0.7707055743251529,0.7524041776303891,True,210.0,0.8189509306260575,4.710659898477157,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00672782874617737,0.0,0.0,0.0,0.0,0.0,0.010703363914373088,0.0061162079510703364,0.0,0.025380710659898477,2.596370873328212,0.7953052299912772,0.48509433004290575,0.07162662588818296,16.697448230619898,17848824.873758044,30201.05731600346,0.0829103214890017,0.22673434856175972,0.04568527918781726,0.10490693739424704,0.14720812182741116,0.08629441624365482,0.10321489001692047,0.015228426395939087,0.04230118443316413,0.01015228426395939,0.038917089678511,0.00676818950930626,0.02030456852791878,0.043993231810490696,0.01353637901861252,5.403614457831325,4.5,3.377183510234379,17.17241379310345,16.0,9.78058938185023,1.6746987951807228,1.0,1.0896567426975243,498,284,0.570281124497992,2784,29,47.72548192771086,10.868687162442875,13.304227280403612,14.258523750173106,12.607230992937268,14.249558232931719,52.51377925495083,6.068965517241379,13,1,0.011844331641285956,26,,
continue,0.8403339578259376,0.8185646971066792,True,254.0,0.8969521044992743,5.2917271407837445,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03291794027745121,0.01786973900775923,0.0,0.0,2.5661938349966893,0.4643747503999809,0.4935764035610781,0.06266988539669702,17.284705104213916,32110868.206676632,46605.03368167871,0.06676342525399129,0.27866473149492016,0.040638606676342524,0.1204644412191582,0.10014513788098693,0.11030478955007257,0.11611030478955008,0.0043541364296081275,0.02467343976777939,,0.03483309143686502,0.00725689404934688,0.027576197387518143,0.04354136429608128,0.02467343976777939,5.806188925081433,5.0,3.1827958951581627,19.1875,19.0,5.83329613083375,1.791530944625407,1.0,1.0471894764229774,614,317,0.5162866449511401,3646,32,35.796169584690574,13.033190146579805,14.90622815163357,16.534934853420197,15.51089983713355,16.797719869706835,61.858509771986974,8.1875,15,2,,26,,
create,0.8157108798623085,0.8250222128370533,True,225.0,0.8897893030794165,5.3808752025931925,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007009345794392523,0.011682242990654205,0.0,0.01620745542949757,2.639779500106547,0.4776088281770786,0.49710724475876106,0.05504200419144701,13.698278818096282,889379.064693195,1441.4571550943194,0.06320907617504051,0.26418152350081037,0.027552674230145867,0.13452188006482982,0.09238249594813615,0.11507293354943274,0.12641815235008103,0.006482982171799027,0.017828200972447326,,0.024311183144246355,0.008103727714748784,0.03403565640194489,0.05186385737439222,0.017828200972447326,5.847396768402154,5.0,3.179836814042395,22.28,22.0,7.280219776902342,1.7684021543985637,1.0,1.0231818203788157,557,320,0.5745062836624776,3319,25,34.61397773788153,13.966345421903053,15.27456517841124,17.026901256732497,17.25123877917415,17.25414721723519,65.36797127468581,9.6,13,0,0.01620745542949757,26,,
explain,0.7455470440564332,0.7688458561897278,True,211.0,0.8545454545454545,5.229752066115703,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007356948228882834,0.010626702997275205,0.0,0.019834710743801654,2.62172070025219,0.6359429150061144,0.49484993902491736,0.07216142852513281,15.16496473835549,3855320.6466986327,6372.430820989475,0.06115702479338843,0.2462809917355372,0.04132231404958678,0.13388429752066117,0.1256198347107438,0.09090909090909091,0.11074380165289256,0.008264462809917356,0.02809917355371901,,0.03801652892561983,0.01652892561983471,0.03636363636363636,0.03636363636363636,0.011570247933884297,5.846590909090909,5.0,3.300187627711366,18.857142857142858,18.5,7.273799781771983,1.7575757575757576,1.0,1.0757042240291348,528,305,0.5776515151515151,3164,28,39.004090909090934,12.503679653679658,14.605485864025312,16.103463203463203,15.536014610389614,17.008257575757572,60.52380952380953,7.857142857142857,20,3,0.01487603305785124,26,,
